,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-10 21:09:29,p22,calibration,1,1.6062499625259559,1.6062499625259559,,1.701934072131704,1.701934072131704,,2.5561100193998576,0.41226426797786303,,2.075824570122712,2.075824570122712,,2.406724479164389,0.3930147275100193,
2023-08-10 21:27:41,p22,calibration,2,3.2223000483530915,3.2223000483530915,,3.3601598256036165,3.3601598256036165,,2.3689068394921353,0.6939152357449868,,3.9022574421623504,3.9022574421623504,,2.2477441307102097,0.6664207552847802,
2023-08-10 20:53:35,p22,screenStabilized_headConstrained,1,1.7841331986282085,1.39156332446186,1.9015779255256202,1.8347321646624855,1.4531225293064243,1.948897928148509,,,0.6071819157089665,1.8578791727055053,1.9456453243882779,1.8316222630607975,,,0.5814874491665185
2023-08-10 21:13:02,p22,screenStabilized_headConstrained,2,2.420656447814219,2.7690269642982352,2.3164347974533506,2.5064599854556544,2.9379849158735496,2.3773611143057023,,,0.6009517813104029,2.93683998437142,3.874351180870419,2.6563657205988656,,,0.5794929263208106
2023-08-10 20:51:22,p22,screenStabilized_walking,1,7.206898383801852,9.242524653333405,6.599311872605108,11.330581387418375,15.320229476125327,10.139765372021772,,,,17.873963531664415,20.44741110745863,17.105850023930824,,,
2023-08-10 21:10:53,p22,screenStabilized_walking,2,4.2318708395700355,4.094865699447685,4.272905889627481,6.690544560498763,6.738398204053044,6.676211691987935,,,,13.7183342984333,10.98470005269656,14.537097871919508,,,
2023-08-10 20:57:44,p22,worldStabilized_bodyConstrained,1,2.8472433026688373,2.0055014551786354,3.099182663949969,3.1333263707073273,2.357488883628406,3.3655400850847594,,,,4.315779712272348,3.791554649608659,4.472684026640048,,,
2023-08-10 21:17:09,p22,worldStabilized_bodyConstrained,2,1.6780836802986818,1.790785459845138,1.6443668044232873,1.8796206099727983,2.1099056010317017,1.8107264852238747,,,,3.1268155348954694,3.388811805714945,3.048434379082441,,,
2023-08-10 21:04:56,p22,worldStabilized_sphere,1,6.0161615452007915,5.928517629644579,6.120146872327461,7.910006110337957,7.560655966458586,8.324493399757905,,,,13.27616900058204,13.144446825941795,13.432451080551612,,,
2023-08-10 21:23:18,p22,worldStabilized_sphere,2,3.741427228590208,3.433235989347148,4.107142419780984,5.051971781531221,4.363406364140566,5.869058061747572,,,,11.424583214931031,11.125727679660145,11.779220191272259,,,
2023-08-10 21:00:49,p22,worldStabilized_sphere_VR,1,4.2071889184881694,3.9904699041041622,4.464710892132062,5.729688397092866,5.147148590489905,6.421906387973485,,,,11.811339341822507,11.065783828088284,12.697264962625308,,,
2023-08-10 21:19:17,p22,worldStabilized_sphere_VR,2,3.076122624570884,2.456279895761298,3.814425706547474,4.26491051435279,3.3599227144148434,5.342853758324691,,,,11.08153591534534,10.62706409880928,11.62286346058327,,,
2023-08-10 20:55:38,p22,worldStabilized_walking,1,6.104694992680075,6.238409256341677,6.064627088470727,9.893845115422238,8.305102713840732,10.369916826971286,,,,16.767497977094372,18.46875447057509,16.257711060203967,,,
2023-08-10 21:15:12,p22,worldStabilized_walking,2,4.774983566038814,4.555298015124007,4.840752213298132,7.516405651125867,7.606959910763267,7.4892958519828605,,,,14.116847521011636,14.205023533424193,14.090449712721805,,,
