,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-05 18:30:23,p13,calibration,1,2.446319947214278,2.446319947214278,,2.6500482597321975,2.6500482597321975,,2.6157487219766313,1.309465533441429,,2.6190317954524183,2.6190317954524183,,2.507538268251903,1.2529274664904149,
2023-08-05 18:51:56,p13,calibration,2,3.0129481458766896,3.0129481458766896,,3.166162966481391,3.166162966481391,,2.743634019765165,1.911756712535935,,4.116302363335021,4.116302363335021,,2.608939241477821,1.8116782297578058,
2023-08-05 18:37:51,p13,screenStabilized_headConstrained,1,3.094657293751848,3.339392826531492,3.0214400152471343,3.179943064345913,3.487139216951447,3.088039506225697,,,2.2788602754110934,3.569805952665743,3.9638409613011203,3.4519229029908924,,,2.1542867475397034
2023-08-05 18:58:47,p13,screenStabilized_headConstrained,2,3.079188806574047,3.303218018492394,3.0121662168588634,3.182705957391394,3.4665794558034233,3.097779813822144,,,1.6064792162689887,3.037364302353489,3.798126491332355,2.809767858005241,,,1.522640220938243
2023-08-05 18:27:53,p13,screenStabilized_walking,1,3.7355880050930104,3.6507350956392104,3.760875425708167,6.071093806740737,4.133049436975316,6.648659661165288,,,,9.135675759673465,7.513542188036402,9.619095529060226,,,
2023-08-05 18:49:34,p13,screenStabilized_walking,2,3.29918216298467,3.210010570773344,3.325859536831825,4.674448629197364,4.030650236723307,4.86705313442506,,,,9.493767844413389,9.2162828574651,9.576782743555812,,,
2023-08-05 18:19:31,p13,worldStabilized_bodyConstrained,1,2.39839085574677,2.4168322734778998,2.392873755705324,2.637832076136321,2.758091449983733,2.6018542025199207,,,,2.8234021579252517,3.110628589246892,2.7374729208539574,,,
2023-08-05 18:42:10,p13,worldStabilized_bodyConstrained,2,3.2033432296389885,3.661193827686526,3.066368535486263,3.455151569053225,4.002625592132489,3.2913643266915615,,,,4.103548208138931,4.700051659404713,3.9250928819984754,,,
2023-08-05 18:22:34,p13,worldStabilized_sphere,1,3.2631888451718414,2.6793931598998366,3.9560452628572986,4.444065593543945,3.45982643249484,5.6121736088549685,,,,7.772726461138187,7.109515579825054,8.559833880718609,,,
2023-08-05 18:44:41,p13,worldStabilized_sphere,2,3.4513837387975195,2.987517234316005,4.00190662323712,4.564587313065853,3.566735243389018,5.748851307847152,,,,8.716623538232461,8.31378309830914,9.194719884515088,,,
2023-08-05 18:32:49,p13,worldStabilized_sphere_VR,1,3.6165519130759898,3.3210455979990194,3.9678317906489027,4.75100009643952,4.190516340367513,5.417268988741525,,,,8.325891099970281,8.119233093411811,8.57155352929743,,,
2023-08-05 18:53:56,p13,worldStabilized_sphere_VR,2,3.576220968019912,3.108868474481457,4.133099404673097,4.859934542665439,3.95323041540687,5.94032671747085,,,,8.157725913053762,7.766018335036528,8.624468910442936,,,
2023-08-05 18:17:10,p13,worldStabilized_walking,1,5.602035680000794,6.03938454420434,5.4711650293608525,9.28887756345812,9.016681924867704,9.370328375931486,,,,11.768421820178585,11.465625791839033,11.85902937968866,,,
2023-08-05 18:40:06,p13,worldStabilized_walking,2,5.431641474483405,5.37714264795077,5.447953363440979,9.855975918882098,11.374794035502743,9.401382782821969,,,,13.068472826288604,14.610508568415865,12.60693048869116,,,
