,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Recalibrated_Actual Gaze Visual Angle_x,Recalibrated_Actual Gaze Visual Angle_y,Cosine Similarity,Euclidean Error,Recalibrated_Euclidean Error
0,08/12/2023 09:09:29.890270,0,start,0.47,1.21,-0.05,-0.01015,-0.99867,-0.04596,-0.02092,0.41,1.21,-0.05,-0.01015,-0.99867,-0.04596,-0.02092,0.44,1.21,-0.05,-0.01015,-0.99867,-0.04596,-0.02092,0.47,1.21,-0.05,0.00095,0.99844,-0.05285,0.01787,6.06,177.95,0.0,0.04,-0.11,-0.99,-1.0,0.0,-0.04,0.0,0.99,-0.11,TrackingSpace,0.9980469,0.41,1.21,-0.05,0.00134,0.99827,-0.05301,0.02524,6.08,177.1,0.0,0.05,-0.11,-0.99,-1.0,0.0,-0.05,0.01,0.99,-0.11,TrackingSpace,0.9980469,0.49,1.32,-1.29,-0.01032,-0.99869,-0.0455,-0.02083,0.7099999999998194,0.5500000000004412,-5.989999999996028,1.0,0.0,-0.04999999999999999,-0.1100000000000001,1.24,-0.2699999999998195,0.6599999999995587,5.9399999999960285,-0.04542327942157702,0.11065722117389565,-0.040300748303781345,-0.08847807248097572,-0.021968813871478685,0.13151605716707154,11.402795544479567,11.413386225140595,12.64842153884281
1,08/12/2023 09:09:29.904131,1,start,0.47,1.21,-0.05,-0.00999,-0.99866,-0.04625,-0.02104,0.41,1.21,-0.05,-0.00999,-0.99866,-0.04625,-0.02104,0.44,1.21,-0.05,-0.00999,-0.99866,-0.04625,-0.02104,0.47,1.21,-0.05,0.00095,0.99844,-0.05285,0.01787,6.06,177.95,0.0,0.04,-0.11,-0.99,-1.0,0.0,-0.04,0.0,0.99,-0.11,TrackingSpace,0.9980469,0.41,1.21,-0.05,0.00134,0.99827,-0.05301,0.02524,6.08,177.1,0.0,0.05,-0.11,-0.99,-1.0,0.0,-0.05,0.01,0.99,-0.11,TrackingSpace,0.9980469,0.49,1.32,-1.29,-0.01012,-0.99867,-0.04595,-0.02091,0.7099999999998194,0.5500000000004412,-5.989999999996028,1.0,0.0,-0.04999999999999999,-0.1100000000000001,1.24,-0.2699999999998195,0.6599999999995587,5.9399999999960285,-0.04542327942157702,0.11065722117389565,-0.040300748303781345,-0.08847807248097572,-0.021968813871478685,0.13151605716707154,11.402795544479567,11.413386225140595,12.64842153884281
2,08/12/2023 09:09:29.918494,2,start,0.47,1.21,-0.05,-0.01002,-0.99864,-0.04648,-0.02119,0.41,1.21,-0.05,-0.01002,-0.99864,-0.04648,-0.02119,0.44,1.21,-0.05,-0.01002,-0.99864,-0.04648,-0.02119,0.47,1.21,-0.05,0.00095,0.99844,-0.05285,0.01787,6.06,177.95,0.0,0.04,-0.11,-0.99,-1.0,0.0,-0.04,0.0,0.99,-0.11,TrackingSpace,0.9980469,0.41,1.21,-0.05,0.00134,0.99827,-0.05301,0.02524,6.08,177.1,0.0,0.05,-0.11,-0.99,-1.0,0.0,-0.05,0.01,0.99,-0.11,TrackingSpace,0.9980469,0.49,1.32,-1.29,-0.01001,-0.99866,-0.04626,-0.02103,0.7099999999998194,0.5500000000004412,-5.989999999996028,1.0,0.0,-0.04999999999999999,-0.1100000000000001,1.24,-0.2699999999998195,0.6599999999995587,5.9399999999960285,-0.04542327942157702,0.11065722117389565,-0.040300748303781345,-0.08847807248097572,-0.021968813871478685,0.13151605716707154,11.402795544479567,11.413386225140595,12.64842153884281
3,08/12/2023 09:09:29.932634,3,start,0.47,1.21,-0.05,-0.01018,-0.99864,-0.04651,-0.02125,0.41,1.21,-0.05,-0.01018,-0.99864,-0.04651,-0.02125,0.44,1.21,-0.05,-0.01018,-0.99864,-0.04651,-0.02125,0.47,1.21,-0.05,-0.00183,0.99794,0.05477,0.03339,353.72,176.17,0.0,0.07,0.11,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.11,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.00299,0.99701,0.05412,0.05503,353.79,173.68,0.0,0.11,0.11,-0.99,-0.99,0.0,-0.11,-0.01,0.99,0.11,TrackingSpace,0.9980469,0.5,1.32,-1.29,-0.01004,-0.99864,-0.04646,-0.0212,0.5750000000000133,1.3750000000000162,-1.535000000000147,1.0,0.0,-0.06,-0.1100000000000001,1.24,-0.13500000000001333,-0.16500000000001624,1.4850000000001469,-0.0906598872007451,-0.11065722117389559,-0.04834938665190287,-0.08847807248097572,-0.07968646127922224,-0.09038495660875909,2.717243192092128,2.737091466949964,1.7988032136090655
4,08/12/2023 09:09:29.946596,4,start,0.47,1.21,-0.05,-0.0102,-0.99863,-0.04662,-0.02125,0.41,1.21,-0.05,-0.0102,-0.99863,-0.04662,-0.02125,0.44,1.21,-0.05,-0.0102,-0.99863,-0.04662,-0.02125,0.47,1.21,-0.05,-0.00183,0.99794,0.05477,0.03339,353.72,176.17,0.0,0.07,0.11,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.11,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.00299,0.99701,0.05412,0.05503,353.79,173.68,0.0,0.11,0.11,-0.99,-0.99,0.0,-0.11,-0.01,0.99,0.11,TrackingSpace,0.9980469,0.5,1.32,-1.29,-0.01017,-0.99864,-0.04651,-0.02124,0.5750000000000133,1.3750000000000162,-1.535000000000147,1.0,0.0,-0.06,-0.1100000000000001,1.24,-0.13500000000001333,-0.16500000000001624,1.4850000000001469,-0.0906598872007451,-0.11065722117389559,-0.04834938665190287,-0.08847807248097572,-0.07968646127922224,-0.09038495660875909,2.717243192092128,2.737091466949964,1.7988032136090655
5,08/12/2023 09:09:29.960989,5,start,0.47,1.21,-0.05,-0.01047,-0.99862,-0.0468,-0.02128,0.41,1.21,-0.05,-0.01047,-0.99862,-0.0468,-0.02128,0.44,1.21,-0.05,-0.01047,-0.99862,-0.0468,-0.02128,0.47,1.21,-0.05,-0.00206,0.99763,0.05958,0.03448,353.16,176.04,0.0,0.07,0.12,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.0034,0.9966,0.05887,0.05759,353.24,173.39,0.0,0.11,0.12,-0.99,-0.99,0.0,-0.12,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.5,1.32,-1.29,-0.0102,-0.99863,-0.04664,-0.02124,0.5749999999999986,1.3899999999999981,-1.5349999999999855,1.0,0.0,-0.06,-0.1100000000000001,1.24,-0.13499999999999868,-0.17999999999999816,1.4849999999999854,-0.09065988720074511,-0.12062366858010266,-0.04834938665190287,-0.08847807248097572,-0.08027607008588361,-0.10044920916421562,3.0205231446810092,3.0445134554612565,1.9536274854354605
6,08/12/2023 09:09:29.975275,6,start,0.47,1.21,-0.05,-0.01049,-0.99862,-0.04691,-0.02123,0.41,1.21,-0.05,-0.01049,-0.99862,-0.04691,-0.02123,0.44,1.21,-0.05,-0.01049,-0.99862,-0.04691,-0.02123,0.47,1.21,-0.05,-0.00206,0.99763,0.05958,0.03448,353.16,176.04,0.0,0.07,0.12,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.0034,0.9966,0.05887,0.05759,353.24,173.39,0.0,0.11,0.12,-0.99,-0.99,0.0,-0.12,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.5,1.33,-1.29,-0.01047,-0.99862,-0.0468,-0.02131,0.5749999999999986,1.3899999999999981,-1.5349999999999855,1.0,0.0,-0.06,-0.1200000000000001,1.24,-0.13499999999999868,-0.17999999999999816,1.4849999999999854,-0.09065988720074511,-0.12062366858010266,-0.04834938665190287,-0.096473775182587,-0.08027607008588361,-0.10044920916421562,2.768204674029204,2.791307727383954,1.8433907035051833
7,08/12/2023 09:09:29.989259,7,start,0.47,1.21,-0.05,-0.01041,-0.99862,-0.04681,-0.02121,0.41,1.21,-0.05,-0.01041,-0.99862,-0.04681,-0.02121,0.44,1.21,-0.05,-0.01041,-0.99862,-0.04681,-0.02121,0.47,1.21,-0.05,-0.00208,0.9976,0.05998,0.03463,353.12,176.02,0.0,0.07,0.12,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.00359,0.99641,0.05917,0.06047,353.2,173.05,0.0,0.12,0.12,-0.99,-0.99,0.0,-0.12,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.5,1.33,-1.29,-0.01048,-0.99862,-0.04687,-0.02124,0.5539999999999988,1.3539999999999985,-1.2379999999999884,1.0,0.0,-0.06,-0.1200000000000001,1.24,-0.11399999999999888,-0.14399999999999857,1.1879999999999884,-0.09566667285582182,-0.1206236685801027,-0.04834938665190287,-0.096473775182587,-0.08521514344778741,-0.10027374990266875,3.018311903328392,3.043772119299205,2.1234436082937487
8,08/12/2023 09:09:30.003704,8,start,0.47,1.21,-0.05,-0.0104,-0.99864,-0.04653,-0.02116,0.41,1.21,-0.05,-0.0104,-0.99864,-0.04653,-0.02116,0.44,1.21,-0.05,-0.0104,-0.99864,-0.04653,-0.02116,0.47,1.21,-0.05,-0.00208,0.9976,0.05998,0.03463,353.12,176.02,0.0,0.07,0.12,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.00359,0.99641,0.05917,0.06047,353.2,173.05,0.0,0.12,0.12,-0.99,-0.99,0.0,-0.12,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.5,1.33,-1.29,-0.01041,-0.99863,-0.04678,-0.02122,0.5539999999999988,1.3539999999999985,-1.2379999999999884,1.0,0.0,-0.06,-0.1200000000000001,1.24,-0.11399999999999888,-0.14399999999999857,1.1879999999999884,-0.09566667285582182,-0.1206236685801027,-0.04834938665190287,-0.096473775182587,-0.08521514344778741,-0.10027374990266875,3.018311903328392,3.043772119299205,2.1234436082937487
9,08/12/2023 09:09:30.017844,9,start,0.47,1.21,-0.05,-0.01058,-0.99865,-0.04618,-0.02115,0.41,1.21,-0.05,-0.01058,-0.99865,-0.04618,-0.02115,0.44,1.21,-0.05,-0.01058,-0.99865,-0.04618,-0.02115,0.47,1.21,-0.05,-0.00208,0.9976,0.05998,0.03463,353.12,176.02,0.0,0.07,0.12,-0.99,-1.0,0.0,-0.07,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.41,1.21,-0.05,-0.00359,0.99641,0.05917,0.06047,353.2,173.05,0.0,0.12,0.12,-0.99,-0.99,0.0,-0.12,-0.01,0.99,0.12,TrackingSpace,0.9980469,0.5,1.32,-1.29,-0.0104,-0.99864,-0.04653,-0.02119,0.5539999999999988,1.3539999999999985,-1.2379999999999884,1.0,0.0,-0.06,-0.1100000000000001,1.24,-0.11399999999999888,-0.14399999999999857,1.1879999999999884,-0.09566667285582182,-0.1206236685801027,-0.04834938665190287,-0.08847807248097572,-0.08521514344778741,-0.10027374990266875,3.251011583364188,3.277531398134034,2.2177404703239705
