,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-13 10:50:18,p32,calibration,1,2.029545989022614,2.029545989022614,,2.158807415398768,2.158807415398768,,3.3999467096144125,0.26249104255651834,,2.6948755030533893,2.6948755030533893,,2.853972607535683,0.2195450334070847,
2023-08-13 11:13:16,p32,calibration,2,2.226211671737279,2.226211671737279,,2.320992035826924,2.320992035826924,,3.2462440988886154,0.7343413087025741,,3.0772636930671435,3.0772636930671435,,2.7121835986179446,0.6197670603242373,
2023-08-13 10:51:08,p32,screenStabilized_headConstrained,1,1.7637355835480326,2.3033089276893843,1.6021368448905977,1.836552705166113,2.445553962672788,1.6541607539653342,,,0.406608552176767,3.027252149886236,4.981865194814835,2.4418581417250707,,,0.33867595066918926
2023-08-13 11:14:06,p32,screenStabilized_headConstrained,2,2.386253151033313,3.3163768287113853,2.1079247542956585,2.4904942623367052,3.522099836646526,2.1817986206129625,,,0.44897031809234816,3.0932369841372345,4.819367681922722,2.576712997914655,,,0.37410754070577174
2023-08-13 10:54:45,p32,screenStabilized_walking,1,2.5124557485754777,2.461678554529616,2.527697094772611,3.6101142531958677,3.349668277661526,3.6882900435946815,,,,21.93174775888305,22.133590871134782,21.871162277366345,,,
2023-08-13 11:17:36,p32,screenStabilized_walking,2,2.2981940692470273,2.010862693146828,2.3835111206589086,4.366843914235778,2.530452752534681,4.912121917917978,,,,24.4758480568551,27.552081864472683,23.562424672741454,,,
2023-08-13 10:52:57,p32,worldStabilized_bodyConstrained,1,2.1766649985974675,2.3235930548362385,2.132495195927208,2.60113490039921,2.9090044060856775,2.508582561094709,,,,7.351772850986322,8.69271347518268,6.9486566301671,,,
2023-08-13 11:15:53,p32,worldStabilized_bodyConstrained,2,2.955742045933115,3.233967865196452,2.8724862939669897,3.3165553464910094,3.730556989229324,3.1926703017002325,,,,6.116986795411186,7.603346345662582,5.67221146012469,,,
2023-08-13 10:58:37,p32,worldStabilized_sphere,1,3.2007120906548296,2.8375266295005677,3.6322303706881987,4.09829569783327,3.4864498456921167,4.825259461532383,,,,20.73855503652883,20.54385924004834,20.969882565334565,,,
2023-08-13 11:21:17,p32,worldStabilized_sphere,2,3.511822070037411,3.2165337913324406,3.862274093115838,4.267071721346758,3.625945031550832,5.02796933121445,,,,20.920237984511378,20.735255705879805,21.139777392118084,,,
2023-08-13 11:03:08,p32,worldStabilized_sphere_VR,1,3.77445659573301,3.3551072959677883,4.2729110748379275,4.834777494008192,4.058750655273488,5.757192420871086,,,,21.75828206396679,21.453333457938545,22.120755540509325,,,
2023-08-13 11:25:41,p32,worldStabilized_sphere_VR,2,3.636773148675007,3.325075390310373,4.007394357712179,4.459661326464916,3.845210925184644,5.190267641411414,,,,21.070798238441593,20.901174887982343,21.27248724499069,,,
2023-08-13 10:56:22,p32,worldStabilized_walking,1,3.641847496064179,3.728535035507593,3.615773353615285,5.976418204826208,4.750950580132789,6.3450180937828184,,,,22.037903087350685,23.25027889192676,21.673240995969664,,,
2023-08-13 11:19:07,p32,worldStabilized_walking,2,2.1110971684856175,2.282349616426301,2.0599469224271045,3.666623597072442,3.1246901957284665,3.828490053052521,,,,22.588866938294924,22.090534082200243,22.737710639595548,,,
