,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-04 11:17:06,p09,calibration,1,1.3191582166540914,1.3191582166540914,,1.3967379905131876,1.3967379905131876,,3.016407654302012,0.5846858117977481,,2.2970898019651522,2.2970898019651522,,2.8519517384907522,0.5560848815828003,
2023-08-04 11:41:00,p09,calibration,2,1.9714181398927948,1.9714181398927948,,2.063243477141002,2.063243477141002,,2.675460809576438,0.5868202341939174,,2.78804397675244,2.78804397675244,,2.5395785739938814,0.5549920250755718,
2023-08-04 11:24:32,p09,screenStabilized_headConstrained,1,1.2804151341388048,1.369484885858373,1.2537682278071887,1.3397589543937718,1.459311325527384,1.30399259405463,,,0.6647859999638609,2.0328444997800728,2.5742632189623955,1.8708688164789902,,,0.6351659340535823
2023-08-04 11:47:33,p09,screenStabilized_headConstrained,2,2.6067536175229304,2.927124100200203,2.5109087085779294,2.692540368961041,3.0462411753940697,2.586724061219303,,,0.6702250899892525,2.9264917742086864,3.805516094255189,2.663514969319428,,,0.6374015024369378
2023-08-04 11:32:56,p09,screenStabilized_walking,1,3.2765446135188894,3.458678356527825,3.2220558482973805,6.139394606114825,8.247119335606854,5.5088287590645795,,,,10.291418704141776,13.086409052859802,9.455244306187355,,,
2023-08-04 11:55:20,p09,screenStabilized_walking,2,3.6804709989730666,3.7091761703090254,3.6719144586371804,6.7126170528425275,5.519505903742406,7.068263899641941,,,,10.129328527354918,8.161625315702155,10.715868551885908,,,
2023-08-04 11:35:53,p09,worldStabilized_bodyConstrained,1,1.9992248788746712,1.9859254974598695,2.0032036411815928,2.1758059112999804,2.276666350356765,2.1456315971223274,,,,2.9207991781696254,3.3092456433830733,2.8045880473024454,,,
2023-08-04 11:57:46,p09,worldStabilized_bodyConstrained,2,2.6620353468860465,2.581240487689375,2.686206662102779,2.9552062811523476,3.0088587954174097,2.9391551134497806,,,,3.9162893685622095,4.36865943288086,3.780954280067987,,,
2023-08-04 11:19:23,p09,worldStabilized_sphere,1,2.1443634202027577,1.539227782797635,2.8625463744857607,3.1313808429872303,1.97173736398714,4.507661015866458,,,,8.23050269438942,7.383723394314503,9.235471534038771,,,
2023-08-04 11:42:41,p09,worldStabilized_sphere,2,2.6998107218075518,2.1766576257788266,3.320866334570424,3.649734596907197,2.7497073145193003,4.7181923764938185,,,,8.618896458251426,8.010570101202415,9.341064598523953,,,
2023-08-04 11:27:37,p09,worldStabilized_sphere_VR,1,2.420518885769701,1.6635205921126208,3.3241241201806613,3.1848162588530387,1.9583428395081839,4.648819296735651,,,,7.685352865855327,7.0615270855210985,8.429994227921412,,,
2023-08-04 11:50:12,p09,worldStabilized_sphere_VR,2,2.906361459624379,2.1202871390646973,3.8424532732417833,3.8644885892004743,2.596711429556245,5.3742132928253445,,,,8.073350548973842,7.359761109839941,8.92312418333131,,,
2023-08-04 11:38:30,p09,worldStabilized_walking,1,4.547560938002729,3.61049676806743,4.829027410537718,8.012322996727002,4.946178891079895,8.933302363337539,,,,11.19350575536918,8.049299304624132,12.137932750880141,,,
2023-08-04 11:59:41,p09,worldStabilized_walking,2,5.783630609121851,6.062695928129397,5.699911013419588,8.627709282528196,8.864084447358266,8.556796733079173,,,,11.655170831244732,11.87502036848686,11.589215970072093,,,
