,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,08/04/2023 10:29:59.593977,0,start,-0.32,1.18,0.48,0.00038,-0.99128,-0.12725,-0.03434,-0.39,1.18,0.48,0.00038,-0.99128,-0.12725,-0.03434,-0.36,1.18,0.48,0.00038,-0.99128,-0.12725,-0.03434,-0.32,1.18,0.48,-0.00897,0.98997,0.12002,0.07396,346.18,171.46,0.0,0.14,0.24,-0.96,-0.99,0.0,-0.15,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.0112,0.98845,0.11922,0.09287,346.25,169.26,0.0,0.18,0.24,-0.95,-0.98,0.0,-0.19,-0.04,0.97,0.23,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00013,-0.99128,-0.1272,-0.03433,-0.08672548693194544,1.5826602297319303,-1.122293574163281,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.26827451306805455,-0.4026602297319304,1.6022935741632809,5.158373887203726,-0.16589280574192564,-0.24620408053150752,-0.07424345165158133,-0.258543722499182,5.298503184245152
1,08/04/2023 10:29:59.607974,1,start,-0.32,1.18,0.48,0.00066,-0.99127,-0.1273,-0.03429,-0.39,1.18,0.48,0.00066,-0.99127,-0.1273,-0.03429,-0.36,1.18,0.48,0.00066,-0.99127,-0.1273,-0.03429,-0.32,1.18,0.48,-0.00897,0.98997,0.12002,0.07396,346.18,171.46,0.0,0.14,0.24,-0.96,-0.99,0.0,-0.15,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.0112,0.98845,0.11922,0.09287,346.25,169.26,0.0,0.18,0.24,-0.95,-0.98,0.0,-0.19,-0.04,0.97,0.23,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00042,-0.99127,-0.12729,-0.03434,-0.08672548693194544,1.5826602297319303,-1.122293574163281,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.26827451306805455,-0.4026602297319304,1.6022935741632809,5.158373887203726,-0.16589280574192564,-0.24620408053150752,-0.07424345165158133,-0.258543722499182,5.298503184245152
2,08/04/2023 10:29:59.622200,2,start,-0.32,1.18,0.48,0.00075,-0.99128,-0.12726,-0.03416,-0.39,1.18,0.48,0.00075,-0.99128,-0.12726,-0.03416,-0.36,1.18,0.48,0.00075,-0.99128,-0.12726,-0.03416,-0.32,1.18,0.48,-0.00832,0.98997,0.12452,0.06618,345.66,172.35,0.0,0.13,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01064,0.98861,0.12381,0.08495,345.72,170.18,0.0,0.17,0.25,-0.95,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00065,-0.99128,-0.12726,-0.03426,-0.10293213619125795,1.600388417323489,-1.1259250508220657,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.252067863808742,-0.4203884173234891,1.6059250508220657,4.523428758022156,-0.155690881010206,-0.25602842367565215,-0.07424345165158133,-0.258543722499182,4.668818754141588
3,08/04/2023 10:29:59.636338,3,start,-0.32,1.18,0.48,0.00083,-0.99128,-0.12731,-0.03406,-0.39,1.18,0.48,0.00083,-0.99128,-0.12731,-0.03406,-0.36,1.18,0.48,0.00083,-0.99128,-0.12731,-0.03406,-0.32,1.18,0.48,-0.00832,0.98997,0.12452,0.06618,345.66,172.35,0.0,0.13,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01064,0.98861,0.12381,0.08495,345.72,170.18,0.0,0.17,0.25,-0.95,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00071,-0.99128,-0.1273,-0.03418,-0.10293213619125795,1.600388417323489,-1.1259250508220657,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.252067863808742,-0.4203884173234891,1.6059250508220657,4.523428758022156,-0.155690881010206,-0.25602842367565215,-0.07424345165158133,-0.258543722499182,4.668818754141588
4,08/04/2023 10:29:59.650684,4,start,-0.32,1.18,0.48,0.00089,-0.99129,-0.12726,-0.03393,-0.39,1.18,0.48,0.00089,-0.99129,-0.12726,-0.03393,-0.36,1.18,0.48,0.00089,-0.99129,-0.12726,-0.03393,-0.32,1.18,0.48,-0.00832,0.98997,0.12452,0.06618,345.66,172.35,0.0,0.13,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01064,0.98861,0.12381,0.08495,345.72,170.18,0.0,0.17,0.25,-0.95,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00085,-0.99129,-0.12725,-0.03405,-0.10293213619125795,1.600388417323489,-1.1259250508220657,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.252067863808742,-0.4203884173234891,1.6059250508220657,4.523428758022156,-0.155690881010206,-0.25602842367565215,-0.07424345165158133,-0.258543722499182,4.668818754141588
5,08/04/2023 10:29:59.664610,5,start,-0.32,1.18,0.48,0.00095,-0.9913,-0.12723,-0.03378,-0.39,1.18,0.48,0.00095,-0.9913,-0.12723,-0.03378,-0.36,1.18,0.48,0.00095,-0.9913,-0.12723,-0.03378,-0.32,1.18,0.48,-0.0081,0.99007,0.12473,0.06428,345.64,172.57,0.0,0.13,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01059,0.98863,0.124,0.08441,345.7,170.24,0.0,0.16,0.25,-0.95,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00087,-0.99129,-0.12727,-0.0339,-0.034259842438340515,1.7332815871803842,-1.633590050696722,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.32074015756165947,-0.5532815871803842,2.113590050696722,4.241110447884223,-0.15060232421099473,-0.25602841946498656,-0.07424345165158133,-0.258543722499182,4.377414116510169
6,08/04/2023 10:29:59.679165,6,start,-0.32,1.18,0.48,0.00097,-0.9913,-0.12729,-0.03359,-0.39,1.18,0.48,0.00097,-0.9913,-0.12729,-0.03359,-0.36,1.18,0.48,0.00097,-0.9913,-0.12729,-0.03359,-0.32,1.18,0.48,-0.0081,0.99007,0.12473,0.06428,345.64,172.57,0.0,0.13,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01059,0.98863,0.124,0.08441,345.7,170.24,0.0,0.16,0.25,-0.95,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00098,-0.9913,-0.12722,-0.03379,-0.034259842438340515,1.7332815871803842,-1.633590050696722,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.32074015756165947,-0.5532815871803842,2.113590050696722,4.241110447884223,-0.15060232421099473,-0.25602841946498656,-0.07424345165158133,-0.258543722499182,4.377414116510169
7,08/04/2023 10:29:59.693409,7,start,-0.32,1.18,0.48,0.00104,-0.9913,-0.1273,-0.03343,-0.39,1.18,0.48,0.00104,-0.9913,-0.1273,-0.03343,-0.36,1.18,0.48,0.00104,-0.9913,-0.1273,-0.03343,-0.32,1.18,0.48,-0.00794,0.99015,0.12482,0.06296,345.63,172.72,0.0,0.12,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01056,0.98865,0.12407,0.08411,345.69,170.27,0.0,0.16,0.25,-0.96,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00101,-0.99129,-0.1273,-0.03358,-0.11000000000005218,1.617499999999907,-1.1999999999996422,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.24499999999994782,-0.43749999999990696,1.6799999999996422,3.9258803145184347,-0.14481249823893905,-0.2547583024358949,-0.07424345165158133,-0.258543722499182,4.04912145541999
8,08/04/2023 10:29:59.707549,8,start,-0.32,1.18,0.48,0.00098,-0.9913,-0.12731,-0.03332,-0.39,1.18,0.48,0.00098,-0.9913,-0.12731,-0.03332,-0.36,1.18,0.48,0.00098,-0.9913,-0.12731,-0.03332,-0.32,1.18,0.48,-0.00794,0.99015,0.12482,0.06296,345.63,172.72,0.0,0.12,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01056,0.98865,0.12407,0.08411,345.69,170.27,0.0,0.16,0.25,-0.96,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00101,-0.9913,-0.12728,-0.03344,-0.11000000000005218,1.617499999999907,-1.1999999999996422,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.24499999999994782,-0.43749999999990696,1.6799999999996422,3.9258803145184347,-0.14481249823893905,-0.2547583024358949,-0.07424345165158133,-0.258543722499182,4.04912145541999
9,08/04/2023 10:29:59.722000,9,start,-0.32,1.18,0.48,0.00098,-0.9913,-0.12738,-0.0332,-0.39,1.18,0.48,0.00098,-0.9913,-0.12738,-0.0332,-0.36,1.18,0.48,0.00098,-0.9913,-0.12738,-0.0332,-0.32,1.18,0.48,-0.0079,0.99016,0.12482,0.0627,345.63,172.75,0.0,0.12,0.25,-0.96,-0.99,0.0,-0.13,-0.03,0.97,0.25,TrackingSpace,0.9980469,-0.39,1.18,0.48,-0.01041,0.98874,0.12412,0.08294,345.69,170.41,0.0,0.16,0.25,-0.96,-0.99,0.0,-0.17,-0.04,0.97,0.24,TrackingSpace,0.9980469,-0.27,1.5,-0.73,0.00092,-0.9913,-0.12732,-0.03333,-0.11000000000005218,1.617499999999907,-1.1999999999996422,1.0,0.0,-0.08999999999999997,-0.32000000000000006,1.21,-0.24499999999994782,-0.43749999999990696,1.6799999999996422,3.9258803145184347,-0.14481249823893905,-0.2547583024358949,-0.07424345165158133,-0.258543722499182,4.04912145541999
