,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Recalibrated_Actual Gaze Visual Angle_x,Recalibrated_Actual Gaze Visual Angle_y,Cosine Similarity,Euclidean Error,Recalibrated_Euclidean Error
0,08/03/2023 19:55:58.824488,0,start,0.2,1.3,-0.42,0.07527,0.03161,0.02412,-0.99637,0.27,1.3,-0.42,0.07527,0.03161,0.02412,-0.99637,0.23,1.3,-0.42,0.07527,0.03161,0.02412,-0.99637,0.2,1.3,-0.42,-0.16153,-0.06374,-0.01045,0.98475,341.37,352.59,0.0,-0.12,0.32,0.94,0.99,0.0,0.13,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16156,-0.08102,-0.01331,0.98344,341.34,350.58,0.0,-0.16,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07544,0.03164,0.02393,-0.99636,0.02821091740497844,1.7615490140039884,0.9286231780508345,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.20178908259502157,-0.4615490140039884,-1.3486231780508344,2.993068502763664,-2.8118501417992836,3.0847434062569556,-2.9883324517213388,2.6379899958079345,-2.517909388599405,11.162663421970136,11.394558136482681,37.17107437238422
1,08/03/2023 19:55:58.838799,1,start,0.2,1.3,-0.42,0.07504,0.03152,0.02438,-0.99638,0.27,1.3,-0.42,0.07504,0.03152,0.02438,-0.99638,0.23,1.3,-0.42,0.07504,0.03152,0.02438,-0.99638,0.2,1.3,-0.42,-0.16375,-0.06361,-0.01058,0.98439,341.11,352.61,0.0,-0.12,0.32,0.94,0.99,0.0,0.13,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16378,-0.0809,-0.01348,0.98308,341.08,350.59,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07522,0.0316,0.0242,-0.99637,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
2,08/03/2023 19:55:58.852636,2,start,0.2,1.3,-0.42,0.07493,0.03158,0.02437,-0.99639,0.27,1.3,-0.42,0.07493,0.03158,0.02437,-0.99639,0.23,1.3,-0.42,0.07493,0.03158,0.02437,-0.99639,0.2,1.3,-0.42,-0.16375,-0.06361,-0.01058,0.98439,341.11,352.61,0.0,-0.12,0.32,0.94,0.99,0.0,0.13,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16378,-0.0809,-0.01348,0.98308,341.08,350.59,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07505,0.03155,0.02438,-0.99638,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
3,08/03/2023 19:55:58.866901,3,start,0.2,1.3,-0.42,0.0748,0.03155,0.02437,-0.9964,0.27,1.3,-0.42,0.0748,0.03155,0.02437,-0.9964,0.23,1.3,-0.42,0.0748,0.03155,0.02437,-0.9964,0.2,1.3,-0.42,-0.16353,-0.06248,-0.01038,0.9845,341.14,352.74,0.0,-0.12,0.32,0.94,0.99,0.0,0.13,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16359,-0.07774,-0.01293,0.98338,341.11,350.96,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07493,0.03159,0.02433,-0.99639,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
4,08/03/2023 19:55:58.880758,4,start,0.2,1.3,-0.42,0.07474,0.03154,0.02455,-0.9964,0.27,1.3,-0.42,0.07474,0.03154,0.02455,-0.9964,0.23,1.3,-0.42,0.07474,0.03154,0.02455,-0.9964,0.2,1.3,-0.42,-0.16353,-0.06248,-0.01038,0.9845,341.14,352.74,0.0,-0.12,0.32,0.94,0.99,0.0,0.13,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16359,-0.07774,-0.01293,0.98338,341.11,350.96,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07484,0.03159,0.02441,-0.9964,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
5,08/03/2023 19:55:58.895133,5,start,0.2,1.3,-0.42,0.07457,0.03143,0.0247,-0.99641,0.27,1.3,-0.42,0.07457,0.03143,0.0247,-0.99641,0.23,1.3,-0.42,0.07457,0.03143,0.0247,-0.99641,0.2,1.3,-0.42,-0.16322,-0.06046,-0.01002,0.98468,341.18,352.97,0.0,-0.12,0.32,0.94,0.99,0.0,0.12,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16331,-0.07767,-0.0129,0.98343,341.14,350.97,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07474,0.03155,0.02454,-0.9964,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
6,08/03/2023 19:55:58.909369,6,start,0.2,1.3,-0.42,0.07455,0.03131,0.02479,-0.99642,0.27,1.3,-0.42,0.07455,0.03131,0.02479,-0.99642,0.23,1.3,-0.42,0.07455,0.03131,0.02479,-0.99642,0.2,1.3,-0.42,-0.16322,-0.06046,-0.01002,0.98468,341.18,352.97,0.0,-0.12,0.32,0.94,0.99,0.0,0.12,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16331,-0.07767,-0.0129,0.98343,341.14,350.97,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07456,0.03144,0.0247,-0.99641,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
7,08/03/2023 19:55:58.923305,7,start,0.2,1.3,-0.42,0.07446,0.03126,0.02477,-0.99643,0.27,1.3,-0.42,0.07446,0.03126,0.02477,-0.99643,0.23,1.3,-0.42,0.07446,0.03126,0.02477,-0.99643,0.2,1.3,-0.42,-0.16322,-0.06046,-0.01002,0.98468,341.18,352.97,0.0,-0.12,0.32,0.94,0.99,0.0,0.12,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16331,-0.07767,-0.0129,0.98343,341.14,350.97,0.0,-0.15,0.32,0.93,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07457,0.03133,0.02477,-0.99642,-0.02591853200372997,1.9069460879637392,1.3534662170543748,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.25591853200373,-0.6069460879637392,-1.7734662170543747,2.9982778218090442,-2.8118501499567263,3.0847434062569556,-2.9883324517213388,2.6423391648431527,-2.5179305502935296,11.045469687606648,11.260085795365981,36.99903351143455
8,08/03/2023 19:55:58.937694,8,start,0.2,1.3,-0.42,0.07447,0.03118,0.02466,-0.99643,0.27,1.3,-0.42,0.07447,0.03118,0.02466,-0.99643,0.23,1.3,-0.42,0.07447,0.03118,0.02466,-0.99643,0.2,1.3,-0.42,-0.16274,-0.05907,-0.00976,0.98485,341.23,353.14,0.0,-0.11,0.32,0.94,0.99,0.0,0.12,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16285,-0.07718,-0.01278,0.98354,341.2,351.03,0.0,-0.15,0.32,0.94,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07448,0.03127,0.02477,-0.99642,0.03500000000000841,1.7799999999999794,0.9899999999999393,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.1949999999999916,-0.47999999999997933,-1.4099999999999393,3.00416650809285,-2.8134727585744876,3.0847434062569556,-2.9883324517213388,2.647221008895137,-2.5193990300149207,10.836566041196635,11.031267715149427,36.74640607478097
9,08/03/2023 19:55:58.951820,9,start,0.2,1.3,-0.42,0.07447,0.03114,0.02466,-0.99643,0.27,1.3,-0.42,0.07447,0.03114,0.02466,-0.99643,0.23,1.3,-0.42,0.07447,0.03114,0.02466,-0.99643,0.2,1.3,-0.42,-0.16274,-0.05907,-0.00976,0.98485,341.23,353.14,0.0,-0.11,0.32,0.94,0.99,0.0,0.12,0.04,0.95,-0.32,TrackingSpace,0.9980469,0.26,1.3,-0.42,-0.16285,-0.07718,-0.01278,0.98354,341.2,351.03,0.0,-0.15,0.32,0.94,0.99,0.0,0.16,0.05,0.95,-0.32,TrackingSpace,0.9980469,0.16,1.49,0.81,0.07448,0.0312,0.02467,-0.99643,0.03500000000000841,1.7799999999999794,0.9899999999999393,1.0,0.0,0.07,-0.18999999999999995,-1.23,0.1949999999999916,-0.47999999999997933,-1.4099999999999393,3.00416650809285,-2.8134727585744876,3.0847434062569556,-2.9883324517213388,2.647221008895137,-2.5193990300149207,10.836566041196635,11.031267715149427,36.74640607478097
