,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-11 19:26:11,p26,calibration,1,1.90179485689227,1.90179485689227,,2.008980924127118,2.008980924127118,,2.4291103497442,0.30259943358384933,,3.1904076456180497,3.1904076456180497,,2.1396884117297916,0.26656635377117366,
2023-08-11 19:52:37,p26,calibration,2,3.4824479685493186,3.4824479685493186,,3.615448423996262,3.615448423996262,,2.5409305284829125,0.4229347135755322,,5.152237942051929,5.152237942051929,,2.2569277669383374,0.3724904640360259,
2023-08-11 19:17:03,p26,screenStabilized_headConstrained,1,1.7815970462477324,1.8306593258658406,1.7668625431104652,1.8546143360466085,1.9577881933349472,1.8236289123008709,,,0.3933145996374315,2.8212781381827665,3.674566749306569,2.5650164272418543,,,0.3466817340355566
2023-08-11 19:35:55,p26,screenStabilized_headConstrained,2,1.4399589376023723,1.516261288658318,1.4170313372965908,1.494091509639411,1.5846758311494655,1.466872412340166,,,0.40615074816913516,2.478902246214667,3.2372234073542208,2.251039221741465,,,0.3569167833669827
2023-08-11 19:29:15,p26,screenStabilized_walking,1,2.6083642964444467,2.6993879752509664,2.5810215465795077,4.9055605506094775,3.282673012671553,5.393062358826722,,,,18.058995192077127,17.621619837176194,18.19037908122497,,,
2023-08-11 19:57:10,p26,screenStabilized_walking,2,3.580148837185675,3.395615823255463,3.63547897111589,5.925324548052347,4.784305452160525,6.267446199067617,,,,16.396974971075892,13.91625514519144,17.14079071052638,,,
2023-08-11 19:24:17,p26,worldStabilized_bodyConstrained,1,1.7851663920242151,1.783750163332233,1.7855923696086757,1.988078240767639,2.060605822989107,1.9662631734297213,,,,4.1888777994232385,5.175170942637722,3.8922175403172696,,,
2023-08-11 19:46:37,p26,worldStabilized_bodyConstrained,2,1.7383646867199296,1.5049883393429002,1.8085280176762832,1.9950525584860221,1.778925295358186,2.06003004597335,,,,4.425581781840662,5.292383161215382,4.164982656273584,,,
2023-08-11 19:31:08,p26,worldStabilized_sphere,1,2.52052530540335,1.545687601571355,3.6802345398978398,3.5122980440958838,2.000545620018135,5.31074432862177,,,,16.85392342100719,16.3612014853341,17.440086816813395,,,
2023-08-11 19:59:10,p26,worldStabilized_sphere,2,3.479647257235263,2.816576296357262,4.268534006725521,4.5976302895171415,3.6550333102996038,5.719082307306646,,,,16.225533546911905,16.29057910780974,16.14814577979039,,,
2023-08-11 19:19:40,p26,worldStabilized_sphere_VR,1,2.93825144054434,1.822800217284457,4.267452822715794,4.128142494303115,2.353652721517033,6.242671762327271,,,,17.242014067750368,16.648989412363253,17.94867803939286,,,
2023-08-11 19:38:26,p26,worldStabilized_sphere_VR,2,2.4222378834150518,1.4216073109200946,3.6129223976140024,3.309160882597152,1.7666439967882168,5.144654439668481,,,,16.94912985602664,16.58258069821114,17.385299225522683,,,
2023-08-11 19:27:35,p26,worldStabilized_walking,1,3.1985922956822446,3.412501155549897,3.1343014015948905,4.989974180242139,4.940837917469491,5.0047422186848625,,,,17.774981296025587,16.622173674426946,18.12146078616521,,,
2023-08-11 19:55:34,p26,worldStabilized_walking,2,3.3387542403202692,3.2539704535343073,3.364247982660288,5.176134395272615,4.391562480669073,5.412048300470224,,,,17.661415702363684,15.266731432273835,18.381476295098075,,,
