,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-04 09:12:03,p07,calibration,1,1.5298066864059712,1.5298066864059712,,1.5959136899981152,1.5959136899981152,,3.6225545653416904,0.7056253363819571,,2.9893578979822415,2.9893578979822415,,3.1057027573117235,0.5948730042886841,
2023-08-04 09:34:30,p07,calibration,2,1.8228051886627197,1.8228051886627197,,1.897345796699269,1.897345796699269,,3.4345872575762204,0.7279306044961876,,3.101642284851529,3.101642284851529,,2.9470186052306726,0.627140498829365,
2023-08-04 09:16:29,p07,screenStabilized_headConstrained,1,1.9971463003421481,1.882820689069117,2.0313489762908663,2.0694680629103406,1.9873827811179392,2.0940254325324443,,,0.6440265159760991,2.6659851215612145,3.6166628060175467,2.3815718530812036,,,0.5507836690089714
2023-08-04 09:38:11,p07,screenStabilized_headConstrained,2,2.1000449554521055,1.797842459521916,2.19045456642291,2.1758467429016233,1.9132967369761122,2.2543935590787845,,,1.0374124297576408,2.9513526973845994,3.7296529836584744,2.7185093984439397,,,0.8784469993346521
2023-08-04 09:14:15,p07,screenStabilized_walking,1,3.229308188541104,3.1776352433720514,3.2446907350360026,5.935191982986823,4.497196622130997,6.363269585791249,,,,20.239375971243724,16.812995927889812,21.259376866366864,,,
2023-08-04 09:36:04,p07,screenStabilized_walking,2,3.3891513010477894,3.3221935874080915,3.409196853571941,5.48006271330864,3.952921193442501,5.9372526901500615,,,,20.595181405585326,20.0909146389027,20.74614692409322,,,
2023-08-04 09:07:45,p07,worldStabilized_bodyConstrained,1,1.768675580105556,1.830944920587544,1.750046525335321,2.0094872712715746,2.1681206222516076,1.9620290942470775,,,,5.354542144505347,6.750007374534359,4.937062241892789,,,
2023-08-04 09:32:35,p07,worldStabilized_bodyConstrained,2,2.1136706226851043,2.1611612932003426,2.0994628874617094,2.3856456596638416,2.567389412977104,2.3312735672598737,,,,5.706324954251532,7.078161627372947,5.295913982791387,,,
2023-08-04 09:19:33,p07,worldStabilized_sphere,1,3.355046664541082,3.0210121914189436,3.75159212315269,4.267740193565807,3.595380356370587,5.065924996171839,,,,18.767530505970324,18.82129171900221,18.70370845587476,,,
2023-08-04 09:40:19,p07,worldStabilized_sphere,2,3.3333312278880975,3.068923058766264,3.6471343297030208,4.187725612706332,3.480597940905041,5.0269540583606105,,,,19.14779594673896,19.158626526436052,19.134942071933626,,,
2023-08-04 09:27:32,p07,worldStabilized_sphere_VR,1,3.126560545735676,2.7091457658749962,3.6222082869518326,3.989951332728336,3.146380373780548,4.991626550116593,,,,18.885811183505773,18.93458195935969,18.827899662266834,,,
2023-08-04 09:47:19,p07,worldStabilized_sphere_VR,2,3.8811262559136104,3.409770962642216,4.441892203105799,4.7915153070666765,3.9468425870843493,5.796412684161726,,,,19.167248381451408,19.189833487485732,19.1403791417111,,,
2023-08-04 09:24:55,p07,worldStabilized_walking,1,4.224661323142538,3.9136465895930352,4.317814800073473,6.103595888468463,4.959908079652469,6.446147171164448,,,,20.326322801498858,18.523427226139873,20.866316484342683,,,
2023-08-04 09:45:01,p07,worldStabilized_walking,2,4.407073144196713,4.568120606357574,4.358892740004544,6.194212221074242,7.293664798659951,5.865290120300679,,,,21.553596138847638,22.084137930036544,21.394874494946247,,,
