,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,08/04/2023 13:17:33.111431,0,start,-0.36,1.27,0.44,0.00629,0.99238,0.12178,-0.01768,-0.42,1.27,0.44,0.00629,0.99238,0.12178,-0.01768,-0.39,1.27,0.44,0.00629,0.99238,0.12178,-0.01768,-0.36,1.27,0.44,0.00049,0.99835,-0.00858,0.05685,0.98,173.48,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00063,0.9973,-0.00865,0.07298,0.99,171.63,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00626,0.99238,0.12176,-0.01773,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
1,08/04/2023 13:17:33.125914,1,start,-0.36,1.27,0.44,0.00625,0.99238,0.12181,-0.0176,-0.42,1.27,0.44,0.00625,0.99238,0.12181,-0.0176,-0.39,1.27,0.44,0.00625,0.99238,0.12181,-0.0176,-0.36,1.27,0.44,0.00049,0.99835,-0.00858,0.05685,0.98,173.48,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00063,0.9973,-0.00865,0.07298,0.99,171.63,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00628,0.99238,0.12177,-0.01765,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
2,08/04/2023 13:17:33.140144,2,start,-0.36,1.27,0.44,0.00616,0.99238,0.12182,-0.01758,-0.42,1.27,0.44,0.00616,0.99238,0.12182,-0.01758,-0.39,1.27,0.44,0.00616,0.99238,0.12182,-0.01758,-0.36,1.27,0.44,0.0005,0.99834,-0.00874,0.057,1.0,173.46,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00065,0.99726,-0.00881,0.07342,1.01,171.58,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00623,0.99238,0.12182,-0.01761,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
3,08/04/2023 13:17:33.154087,3,start,-0.36,1.27,0.44,0.00607,0.99238,0.12184,-0.01757,-0.42,1.27,0.44,0.00607,0.99238,0.12184,-0.01757,-0.39,1.27,0.44,0.00607,0.99238,0.12184,-0.01757,-0.36,1.27,0.44,0.0005,0.99834,-0.00874,0.057,1.0,173.46,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00065,0.99726,-0.00881,0.07342,1.01,171.58,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00616,0.99238,0.12184,-0.01758,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
4,08/04/2023 13:17:33.168633,4,start,-0.36,1.27,0.44,0.00602,0.99239,0.12176,-0.01754,-0.42,1.27,0.44,0.00602,0.99239,0.12176,-0.01754,-0.39,1.27,0.44,0.00602,0.99239,0.12176,-0.01754,-0.36,1.27,0.44,0.0005,0.99834,-0.00874,0.057,1.0,173.46,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00065,0.99726,-0.00881,0.07342,1.01,171.58,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00607,0.99238,0.12181,-0.01758,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
5,08/04/2023 13:17:33.182871,5,start,-0.36,1.27,0.44,0.00606,0.99239,0.12177,-0.0175,-0.42,1.27,0.44,0.00606,0.99239,0.12177,-0.0175,-0.39,1.27,0.44,0.00606,0.99239,0.12177,-0.0175,-0.36,1.27,0.44,0.00047,0.99833,-0.00823,0.05711,0.94,173.45,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00061,0.99726,-0.0083,0.07353,0.95,171.57,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00605,0.99239,0.12175,-0.01756,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
6,08/04/2023 13:17:33.197005,6,start,-0.36,1.27,0.44,0.00595,0.99238,0.12182,-0.01754,-0.42,1.27,0.44,0.00595,0.99238,0.12182,-0.01754,-0.39,1.27,0.44,0.00595,0.99238,0.12182,-0.01754,-0.36,1.27,0.44,0.00047,0.99833,-0.00823,0.05711,0.94,173.45,0.0,0.11,-0.02,-0.99,-0.99,0.0,-0.11,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00061,0.99726,-0.0083,0.07353,0.95,171.57,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00606,0.99239,0.12175,-0.01749,-0.19499999999997697,1.2399999999999964,-1.0450000000001753,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.19500000000002304,0.03000000000000358,1.4850000000001753,17.69804509404252,-0.13056609479962777,0.02019927258106795,0.03304581701892994,-0.24303314028967876,17.758009632347473
7,08/04/2023 13:17:33.211054,7,start,-0.36,1.27,0.44,0.00577,0.99238,0.12185,-0.0176,-0.42,1.27,0.44,0.00577,0.99238,0.12185,-0.0176,-0.39,1.27,0.44,0.00577,0.99238,0.12185,-0.0176,-0.36,1.27,0.44,0.00047,0.99815,-0.00772,0.06022,0.89,173.09,0.0,0.12,-0.02,-0.99,-0.99,0.0,-0.12,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00057,0.99732,-0.00778,0.07274,0.89,171.66,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00595,0.99238,0.12182,-0.01754,-0.11999999999999375,1.229999999999999,-1.5400000000000458,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.27000000000000624,0.040000000000000924,1.9800000000000457,17.846825602561314,-0.13552771398550073,0.020199272581067927,0.03304581701892994,-0.24303314028967876,17.909705586962595
8,08/04/2023 13:17:33.225446,8,start,-0.36,1.27,0.44,0.00578,0.99237,0.12189,-0.0176,-0.42,1.27,0.44,0.00578,0.99237,0.12189,-0.0176,-0.39,1.27,0.44,0.00578,0.99237,0.12189,-0.0176,-0.36,1.27,0.44,0.00047,0.99815,-0.00772,0.06022,0.89,173.09,0.0,0.12,-0.02,-0.99,-0.99,0.0,-0.12,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00057,0.99732,-0.00778,0.07274,0.89,171.66,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.00578,0.99237,0.12188,-0.0176,-0.11999999999999375,1.229999999999999,-1.5400000000000458,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.27000000000000624,0.040000000000000924,1.9800000000000457,17.846825602561314,-0.13552771398550073,0.020199272581067927,0.03304581701892994,-0.24303314028967876,17.909705586962595
9,08/04/2023 13:17:33.239784,9,start,-0.36,1.27,0.44,0.00585,0.99237,0.12191,-0.01758,-0.42,1.27,0.44,0.00585,0.99237,0.12191,-0.01758,-0.39,1.27,0.44,0.00585,0.99237,0.12191,-0.01758,-0.36,1.27,0.44,0.00044,0.99826,-0.00758,0.0584,0.87,173.3,0.0,0.12,-0.02,-0.99,-0.99,0.0,-0.12,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.42,1.27,0.44,0.00056,0.99732,-0.00765,0.07275,0.88,171.66,0.0,0.15,-0.02,-0.99,-0.99,0.0,-0.15,0.0,1.0,-0.02,TrackingSpace,0.9980469,-0.43,1.57,-0.77,0.0058,0.99237,0.12191,-0.01761,-0.11999999999999375,1.229999999999999,-1.5400000000000458,1.0,0.0,0.03999999999999998,-0.30000000000000004,1.21,-0.27000000000000624,0.040000000000000924,1.9800000000000457,17.846825602561314,-0.13552771398550073,0.020199272581067927,0.03304581701892994,-0.24303314028967876,17.909705586962595
