,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Recalibrated_Actual Gaze Visual Angle_x,Recalibrated_Actual Gaze Visual Angle_y,Cosine Similarity,Euclidean Error,Recalibrated_Euclidean Error
0,08/04/2023 12:51:14.586867,0,start,-0.36,1.26,0.44,0.00161,-0.99392,-0.10877,-0.01705,-0.42,1.26,0.44,0.00161,-0.99392,-0.10877,-0.01705,-0.39,1.26,0.44,0.00161,-0.99392,-0.10877,-0.01705,-0.36,1.26,0.44,-0.00181,0.99628,0.08334,0.02163,350.44,177.51,0.0,0.04,0.17,-0.99,-1.0,0.0,-0.04,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00362,0.99559,0.08315,0.04332,350.45,175.02,0.0,0.09,0.17,-0.98,-1.0,0.0,-0.09,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00161,-0.99393,-0.10871,-0.01704,-0.31322004561136496,1.4611906906028962,-0.7257517104263336,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07677995438863505,-0.20119069060289618,1.1657517104263335,-0.06576805291188596,-0.17090099771144357,-0.0327751444040758,-0.21780089053641885,-0.05045409544703023,-0.18168480111506555,3.2768128289076963,3.2854680753313508,2.303915392088941
1,08/04/2023 12:51:14.601048,1,start,-0.36,1.26,0.44,0.00166,-0.99391,-0.10884,-0.01706,-0.42,1.26,0.44,0.00166,-0.99391,-0.10884,-0.01706,-0.39,1.26,0.44,0.00166,-0.99391,-0.10884,-0.01706,-0.36,1.26,0.44,-0.00183,0.9961,0.0856,0.02132,350.18,177.55,0.0,0.04,0.17,-0.98,-1.0,0.0,-0.04,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00383,0.99534,0.0854,0.04463,350.19,174.87,0.0,0.09,0.17,-0.98,-1.0,0.0,-0.09,-0.02,0.99,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00164,-0.99392,-0.10876,-0.01703,-0.31199999999999944,1.4640000000000013,-0.7360000000000081,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000057,-0.2040000000000013,1.1760000000000081,-0.06622952511623202,-0.1717601513282032,-0.0327751444040758,-0.21780089053641885,-0.050862503506657004,-0.1824049950922933,3.2515201521599257,3.260802056651576,2.27747802801321
2,08/04/2023 12:51:14.615343,2,start,-0.36,1.26,0.44,0.00167,-0.99391,-0.10889,-0.01706,-0.42,1.26,0.44,0.00167,-0.99391,-0.10889,-0.01706,-0.39,1.26,0.44,0.00167,-0.99391,-0.10889,-0.01706,-0.36,1.26,0.44,-0.00183,0.9961,0.0856,0.02132,350.18,177.55,0.0,0.04,0.17,-0.98,-1.0,0.0,-0.04,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00383,0.99534,0.0854,0.04463,350.19,174.87,0.0,0.09,0.17,-0.98,-1.0,0.0,-0.09,-0.02,0.99,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00166,-0.99391,-0.10884,-0.01706,-0.31199999999999944,1.4640000000000013,-0.7360000000000081,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000057,-0.2040000000000013,1.1760000000000081,-0.06622952511623202,-0.1717601513282032,-0.0327751444040758,-0.21780089053641885,-0.050862503506657004,-0.1824049950922933,3.2515201521599257,3.260802056651576,2.27747802801321
3,08/04/2023 12:51:14.629233,3,start,-0.36,1.26,0.44,0.00176,-0.99391,-0.10886,-0.01704,-0.42,1.26,0.44,0.00176,-0.99391,-0.10886,-0.01704,-0.39,1.26,0.44,0.00176,-0.99391,-0.10886,-0.01704,-0.36,1.26,0.44,-0.00187,0.99606,0.08593,0.02169,350.14,177.51,0.0,0.04,0.17,-0.98,-1.0,0.0,-0.04,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00393,0.99527,0.08571,0.04562,350.16,174.75,0.0,0.09,0.17,-0.98,-1.0,0.0,-0.09,-0.02,0.99,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00169,-0.99391,-0.10888,-0.01706,-0.31199999999999944,1.4640000000000013,-0.7360000000000081,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000057,-0.2040000000000013,1.1760000000000081,-0.06622952511623202,-0.1717601513282032,-0.0327751444040758,-0.21780089053641885,-0.050862503506657004,-0.1824049950922933,3.2515201521599257,3.260802056651576,2.27747802801321
4,08/04/2023 12:51:14.643702,4,start,-0.36,1.26,0.44,0.00179,-0.99391,-0.1089,-0.017,-0.42,1.26,0.44,0.00179,-0.99391,-0.1089,-0.017,-0.39,1.26,0.44,0.00179,-0.99391,-0.1089,-0.017,-0.36,1.26,0.44,-0.00187,0.99606,0.08593,0.02169,350.14,177.51,0.0,0.04,0.17,-0.98,-1.0,0.0,-0.04,-0.01,0.99,0.17,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00393,0.99527,0.08571,0.04562,350.16,174.75,0.0,0.09,0.17,-0.98,-1.0,0.0,-0.09,-0.02,0.99,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00172,-0.99391,-0.10888,-0.01702,-0.31199999999999944,1.4640000000000013,-0.7360000000000081,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000057,-0.2040000000000013,1.1760000000000081,-0.06622952511623202,-0.1717601513282032,-0.0327751444040758,-0.21780089053641885,-0.050862503506657004,-0.1824049950922933,3.2515201521599257,3.260802056651576,2.27747802801321
5,08/04/2023 12:51:14.657819,5,start,-0.36,1.26,0.44,0.00176,-0.9939,-0.10894,-0.01695,-0.42,1.26,0.44,0.00176,-0.9939,-0.10894,-0.01695,-0.39,1.26,0.44,0.00176,-0.9939,-0.10894,-0.01695,-0.36,1.26,0.44,-0.00189,0.99588,0.0881,0.02132,349.89,177.55,0.0,0.04,0.18,-0.98,-1.0,0.0,-0.04,-0.01,0.98,0.18,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00403,0.99508,0.08788,0.04561,349.91,174.75,0.0,0.09,0.18,-0.98,-1.0,0.0,-0.09,-0.02,0.98,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00178,-0.9939,-0.10892,-0.017,-0.3119999999999995,1.4760000000000013,-0.7360000000000075,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000051,-0.2160000000000013,1.1760000000000075,-0.06622952511623201,-0.18164883000001186,-0.0327751444040758,-0.21780089053641885,-0.0509847244799609,-0.1907920847866915,2.808157052483612,2.8221687871444074,1.866351770769523
6,08/04/2023 12:51:14.671996,6,start,-0.36,1.26,0.44,0.00178,-0.99389,-0.10902,-0.01691,-0.42,1.26,0.44,0.00178,-0.99389,-0.10902,-0.01691,-0.39,1.26,0.44,0.00178,-0.99389,-0.10902,-0.01691,-0.36,1.26,0.44,-0.00189,0.99588,0.0881,0.02132,349.89,177.55,0.0,0.04,0.18,-0.98,-1.0,0.0,-0.04,-0.01,0.98,0.18,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00403,0.99508,0.08788,0.04561,349.91,174.75,0.0,0.09,0.18,-0.98,-1.0,0.0,-0.09,-0.02,0.98,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00178,-0.9939,-0.10894,-0.01695,-0.3119999999999995,1.4760000000000013,-0.7360000000000075,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000051,-0.2160000000000013,1.1760000000000075,-0.06622952511623201,-0.18164883000001186,-0.0327751444040758,-0.21780089053641885,-0.0509847244799609,-0.1907920847866915,2.808157052483612,2.8221687871444074,1.866351770769523
7,08/04/2023 12:51:14.686121,7,start,-0.36,1.26,0.44,0.00177,-0.99389,-0.10906,-0.01687,-0.42,1.26,0.44,0.00177,-0.99389,-0.10906,-0.01687,-0.39,1.26,0.44,0.00177,-0.99389,-0.10906,-0.01687,-0.36,1.26,0.44,-0.00189,0.99588,0.0881,0.02132,349.89,177.55,0.0,0.04,0.18,-0.98,-1.0,0.0,-0.04,-0.01,0.98,0.18,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.00403,0.99508,0.08788,0.04561,349.91,174.75,0.0,0.09,0.18,-0.98,-1.0,0.0,-0.09,-0.02,0.98,0.17,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00178,-0.99389,-0.10902,-0.01691,-0.3119999999999995,1.4760000000000013,-0.7360000000000075,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.07800000000000051,-0.2160000000000013,1.1760000000000075,-0.06622952511623201,-0.18164883000001186,-0.0327751444040758,-0.21780089053641885,-0.0509847244799609,-0.1907920847866915,2.808157052483612,2.8221687871444074,1.866351770769523
8,08/04/2023 12:51:14.700418,8,start,-0.36,1.26,0.44,0.00172,-0.99388,-0.10913,-0.0168,-0.42,1.26,0.44,0.00172,-0.99388,-0.10913,-0.0168,-0.39,1.26,0.44,0.00172,-0.99388,-0.10913,-0.0168,-0.36,1.26,0.44,-0.00209,0.99564,0.09042,0.02299,349.62,177.35,0.0,0.05,0.18,-0.98,-1.0,0.0,-0.05,-0.01,0.98,0.18,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.004,0.99493,0.09023,0.04413,349.64,174.92,0.0,0.09,0.18,-0.98,-1.0,0.0,-0.09,-0.02,0.98,0.18,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00174,-0.99389,-0.10906,-0.01685,-0.28499999999999287,1.5300000000000182,-1.0300000000000993,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.10500000000000714,-0.2700000000000182,1.4700000000000992,-0.07130746478529036,-0.18164883000001195,-0.0327751444040758,-0.21780089053641885,-0.05536191012179846,-0.1906985772803855,3.008884400021735,3.0273168381105093,2.021410504613038
9,08/04/2023 12:51:14.714291,9,start,-0.36,1.26,0.44,0.00169,-0.99388,-0.10918,-0.01674,-0.42,1.26,0.44,0.00169,-0.99388,-0.10918,-0.01674,-0.39,1.26,0.44,0.00169,-0.99388,-0.10918,-0.01674,-0.36,1.26,0.44,-0.00209,0.99564,0.09042,0.02299,349.62,177.35,0.0,0.05,0.18,-0.98,-1.0,0.0,-0.05,-0.01,0.98,0.18,TrackingSpace,0.9980469,-0.42,1.26,0.44,-0.004,0.99493,0.09023,0.04413,349.64,174.92,0.0,0.09,0.18,-0.98,-1.0,0.0,-0.09,-0.02,0.98,0.18,TrackingSpace,0.9980469,-0.35,1.53,-0.78,0.00172,-0.99388,-0.10913,-0.0168,-0.28499999999999287,1.5300000000000182,-1.0300000000000993,1.0,0.0,-0.040000000000000036,-0.27,1.22,-0.10500000000000714,-0.2700000000000182,1.4700000000000992,-0.07130746478529036,-0.18164883000001195,-0.0327751444040758,-0.21780089053641885,-0.05536191012179846,-0.1906985772803855,3.008884400021735,3.0273168381105093,2.021410504613038
