,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-09 09:30:23,p15,calibration,1,1.7413107540119466,1.7413107540119466,,1.8156296929728084,1.8156296929728084,,3.3915933006404235,0.5268452626084414,,3.806772977311472,3.806772977311472,,2.9480613118289885,0.45502539962742783,
2023-08-09 09:49:48,p15,calibration,2,1.9167989906556766,1.9167989906556766,,1.9878096457897667,1.9878096457897667,,2.4939962490072345,0.5851801262846379,,4.2462108553556,4.2462108553556,,2.172357621521952,0.5079289744258585,
2023-08-09 09:12:55,p15,screenStabilized_headConstrained,1,3.0715956295468865,2.6337888529048215,3.2025738341932666,3.178313707049051,2.7780781012912383,3.298051783009837,,,0.6542615326216871,4.509939118587894,4.470440741056416,4.521755807710885,,,0.564849398194193
2023-08-09 09:35:05,p15,screenStabilized_headConstrained,2,1.3594884133842364,1.2603278733575465,1.3891541705113353,1.4047385864133926,1.3065297271850698,1.4341196301714507,,,0.6946633225779676,2.863687521901919,3.9550069501511844,2.537198607079424,,,0.6068118411697603
2023-08-09 09:10:19,p15,screenStabilized_walking,1,4.084241967114264,4.792196732223656,3.8731492786511583,7.518701061459851,7.020168840300476,7.667349692751646,,,,19.761592566893842,18.831317425081433,20.038975092407654,,,
2023-08-09 09:31:43,p15,screenStabilized_walking,2,2.3738046970923725,2.2112474520584318,2.422267568849661,4.540538738218362,2.6254101332331263,5.111492262699747,,,,18.90392057733533,17.700540035752567,19.26268205148411,,,
2023-08-09 09:18:00,p15,worldStabilized_bodyConstrained,1,2.076039290980806,1.9076823472389064,2.1261732839233387,2.307254125278396,2.1535129082290543,2.353035789635195,,,,5.0400257470358625,5.9951744943045835,4.755597795979387,,,
2023-08-09 09:38:46,p15,worldStabilized_bodyConstrained,2,1.2668857859519542,1.402040269368805,1.2264517576721208,1.4596936108585972,1.7289273494934683,1.3791472292171396,,,,5.366709551343662,6.656976057532872,4.98070184312085,,,
2023-08-09 09:25:43,p15,worldStabilized_sphere,1,2.4662083508863755,1.7944963838378043,3.2637336216435093,3.263617101912762,2.2343306429834455,4.485691446443378,,,,17.48322025400072,17.407960530500386,17.572576308836897,,,
2023-08-09 09:45:19,p15,worldStabilized_sphere,2,2.4799368057312967,1.8066480575590511,3.2786348317224383,3.318459797946737,2.2750219987260865,4.556252220209035,,,,17.22243779307686,17.08069170727443,17.390586034421613,,,
2023-08-09 09:21:28,p15,worldStabilized_sphere_VR,1,2.6153799945603518,1.8515714522598812,3.5224748594708957,3.4943834066263038,2.2829664423986262,4.933055595610762,,,,17.190269240859493,17.095578536173075,17.302723406031713,,,
2023-08-09 09:40:58,p15,worldStabilized_sphere_VR,2,2.645704725751697,1.9678524892037133,3.4506309659626075,3.492300406875655,2.375163892722672,4.818861633137582,,,,17.031379399444152,16.933613776385606,17.14747271764451,,,
2023-08-09 09:15:46,p15,worldStabilized_walking,1,3.8587162864603632,3.901623010653454,3.8459752518017307,6.2065751867353365,6.360619521419608,6.160832141930848,,,,19.69393064096974,18.154538116855775,20.15104905007296,,,
2023-08-09 09:37:01,p15,worldStabilized_walking,2,2.465029130054535,2.4095026671491033,2.4816216228987047,3.995686827681066,3.8702804496584586,4.033160931398013,,,,18.992197638861203,17.941740702374645,19.306096603242324,,,
