,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-09 13:16:14,p17,calibration,1,3.0128511845506774,3.0128511845506774,,3.1500238183315625,3.1500238183315625,,2.9950882954238938,0.568789381754053,,3.434637343405659,3.434637343405659,,2.5543445968707443,0.4880719088827353,
2023-08-09 13:34:40,p17,calibration,2,2.3673101849917915,2.3673101849917915,,2.451033500633992,2.451033500633992,,3.2230006420267894,0.9211608089424791,,4.111245358048274,4.111245358048274,,2.7380528368865433,0.7840881577690321,
2023-08-09 13:14:32,p17,screenStabilized_headConstrained,1,3.3097142403908557,3.4656525248336183,3.262886034668588,3.420788864930246,3.603786411255486,3.3658347734663634,,,1.14264755097226,4.864102783213997,6.382044825431539,4.408265382658694,,,0.9641795861737305
2023-08-09 13:33:08,p17,screenStabilized_headConstrained,2,2.8566950704698844,3.330063262265701,2.714673713364209,2.9471149597180233,3.4659005414450648,2.7914673398722174,,,1.0056471365608275,3.8665840204442246,5.143017384239256,3.483624620714793,,,0.8490961366625633
2023-08-09 13:05:19,p17,screenStabilized_walking,1,5.824460790861082,8.46542311612062,5.031503187329321,8.894690688890522,10.748001575968155,8.338228014069145,,,,22.512356913072455,20.512546686953964,23.11280649512599,,,
2023-08-09 13:24:13,p17,screenStabilized_walking,2,4.789189424868742,5.211599706256567,4.662154598547311,7.279025352504405,7.784943214105169,7.126876622908605,,,,21.598125465679534,21.481907057357066,21.63307675821932,,,
2023-08-09 13:17:39,p17,worldStabilized_bodyConstrained,1,2.0320951570323573,1.8762019487450325,2.0789241696116414,2.3508850042272034,2.2188769089138716,2.3905391291497065,,,,5.86463670093062,7.240349357009984,5.451384154621591,,,
2023-08-09 13:35:41,p17,worldStabilized_bodyConstrained,2,1.8166280546591573,1.8530386085498516,1.805701534226275,2.039399303443788,2.114033363706684,2.017002209818142,,,,5.758626956088801,7.0585129117645,5.368541419413204,,,
2023-08-09 12:59:41,p17,worldStabilized_sphere,1,3.7987957159926906,2.977581410061856,4.774296052092944,5.165460662743811,3.8483072359490373,6.730074919040168,,,,21.475565959540184,21.31572593966174,21.66543599953779,,,
2023-08-09 13:19:39,p17,worldStabilized_sphere,2,3.7962534258415217,2.561938240376672,5.261591972299178,4.73275356242658,3.06189076142719,6.71634713478026,,,,20.284629185424805,19.90128511845827,20.739722701648834,,,
2023-08-09 13:07:27,p17,worldStabilized_sphere_VR,1,4.934798161897007,4.103224597965865,5.924430003338923,6.375462705445303,5.033362566357811,7.972657577497038,,,,20.897005536237135,21.01476957173669,20.756857936118504,,,
2023-08-09 13:26:29,p17,worldStabilized_sphere_VR,2,4.1624477679535135,3.2292219406625025,5.273833724338674,5.456804059830219,4.088215537383564,7.086666864133878,,,,20.652660344923124,20.440236383706207,20.905637706235026,,,
2023-08-09 13:12:16,p17,worldStabilized_walking,1,5.361576468556487,5.56458061916115,5.300577063412788,8.176698526201667,11.817642030372289,7.082654945049777,,,,22.954555560291816,23.153726242179808,22.894708049386033,,,
2023-08-09 13:31:09,p17,worldStabilized_walking,2,3.3567564396392946,3.0217858849568664,3.457070127980036,5.716158506907889,3.973922348992572,6.2379062621002195,,,,23.7518630040588,21.425737847515144,24.448468095859486,,,
