,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-12 08:22:17,p27,calibration,1,2.697652411877919,2.697652411877919,,2.801428824888908,2.801428824888908,,3.2372865839021494,0.4521749360434116,,2.74282300386632,2.74282300386632,,2.9512103403910572,0.41165144099218565,
2023-08-12 08:41:00,p27,calibration,2,3.079256295985282,3.079256295985282,,3.309384301798458,3.309384301798458,,2.982695371883196,0.4437987105366416,,4.24501992117423,4.24501992117423,,2.718693026116851,0.40387899032176555,
2023-08-12 08:28:39,p27,screenStabilized_headConstrained,1,2.411741399343419,2.911780494632951,2.2621452157110937,2.543860437823351,3.1719738776749065,2.355948383795739,,,0.444128766677921,3.204078935564501,4.833948588172513,2.7164725020972837,,,0.402665245004555
2023-08-12 08:46:28,p27,screenStabilized_headConstrained,2,2.2365434553300223,2.8941188144558856,2.0398173091095426,2.338678008202948,3.11184816389392,2.1073694851707456,,,0.6374923743281398,3.3436722394231744,4.99481465704212,2.849701654650748,,,0.5790774231658724
2023-08-12 08:20:08,p27,screenStabilized_walking,1,3.5103100181447617,3.7294248757413144,3.445263456078933,5.571165277859516,5.18192629387093,5.686714985479395,,,,14.346432646817004,15.320540084705456,14.05725855514467,,,
2023-08-12 08:39:07,p27,screenStabilized_walking,2,3.36195407558898,3.907053453525747,3.1988772533807492,5.4560578835333,5.297820617012842,5.503397564375985,,,,15.063309126289546,15.340906556666921,14.98026058756169,,,
2023-08-12 08:12:51,p27,worldStabilized_bodyConstrained,1,1.306370109127329,1.12372553332993,1.3610116996705954,1.4831819695888042,1.3630285228661028,1.519128153095873,,,,3.4582725285391347,4.050861777177653,3.280988210386891,,,
2023-08-12 08:32:29,p27,worldStabilized_bodyConstrained,2,1.8232026340572385,1.8049045035892137,1.8286768669950406,2.0779912575446957,2.2118601123168733,2.0379418494688095,,,,3.627493581474601,4.084964447539661,3.490632491349875,,,
2023-08-12 08:15:29,p27,worldStabilized_sphere,1,2.645474397829907,2.078244380010597,3.3184367143004274,3.5129756836839405,2.5036511424767647,4.710439428519981,,,,12.150343297958164,11.519429406787136,12.89886023175544,,,
2023-08-12 08:34:21,p27,worldStabilized_sphere,2,2.748587385970773,2.1026634211892454,3.5151784650521463,3.6824099515430544,2.5856132967187757,4.984102684741101,,,,12.1818989950601,11.66628206581261,12.793839966035144,,,
2023-08-12 08:24:02,p27,worldStabilized_sphere_VR,1,3.094387356677083,2.3999971229874277,3.9211654719758906,4.260271941272454,2.9680427490210612,5.798869064718176,,,,11.746126840058388,10.979800814220026,12.658555553205055,,,
2023-08-12 08:42:14,p27,worldStabilized_sphere_VR,2,2.8097570158358893,2.150042369266646,3.5957903173145147,3.7755364826375093,2.591884228896531,5.18582818019039,,,,12.301748582362539,11.678577364228056,13.044241313915515,,,
2023-08-12 08:10:39,p27,worldStabilized_walking,1,2.4057379050137637,2.826232249183415,2.279667363084028,3.618742231614909,3.7988372852827794,3.5647470201939133,,,,13.074166945533971,9.441344603081221,14.163341836463516,,,
2023-08-12 08:30:40,p27,worldStabilized_walking,2,4.798638129046491,5.900294681710485,4.469056667307678,8.15965211259625,8.34694237113439,8.103620677908939,,,,15.63246673646347,14.32076921901014,16.024885938360864,,,
