,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,08/02/2023 16:04:23.174153,0,start,-0.31,1.22,0.51,-0.00716,-0.99948,-0.02961,0.01049,-0.37,1.22,0.51,-0.00716,-0.99948,-0.02961,0.01049,-0.34,1.22,0.51,-0.00716,-0.99948,-0.02961,0.01049,-0.31,1.22,0.51,-0.00782,0.99171,0.0742,0.10458,351.44,167.96,0.0,0.21,0.15,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.15,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00934,0.98919,0.07285,0.12689,351.58,165.38,0.0,0.25,0.15,-0.96,-0.97,0.0,-0.25,-0.04,0.99,0.14,TrackingSpace,0.9980469,-0.36,1.29,-0.73,-0.00718,-0.99947,-0.02993,0.0105,-0.01456436361083735,1.432334167124488,-0.8560523301346361,1.0,0.0,0.019999999999999962,-0.07000000000000006,1.24,-0.3254356363891626,-0.21233416712448805,1.3660523301346361,15.219805870121052,-0.23387139482773084,-0.15420236959938727,0.016127633843636205,-0.05639176092595933,15.381161607757852
1,08/02/2023 16:04:23.188057,1,start,-0.31,1.22,0.51,-0.00711,-0.99949,-0.02924,0.01052,-0.37,1.22,0.51,-0.00711,-0.99949,-0.02924,0.01052,-0.34,1.22,0.51,-0.00711,-0.99949,-0.02924,0.01052,-0.31,1.22,0.51,-0.00752,0.99185,0.07044,0.10586,351.88,167.82,0.0,0.21,0.14,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00885,0.9895,0.06923,0.12654,352.0,165.43,0.0,0.25,0.14,-0.96,-0.97,0.0,-0.25,-0.04,0.99,0.13,TrackingSpace,0.9980469,-0.36,1.29,-0.73,-0.00713,-0.99948,-0.02959,0.01048,-0.014562254927877383,1.4181800917866396,-0.8560630198165337,1.0,0.0,0.019999999999999962,-0.07000000000000006,1.24,-0.3254377450721226,-0.19818009178663964,1.3660630198165338,15.037478282695142,-0.23387109146804477,-0.1440688005272239,0.016127633843636205,-0.05639176092595933,15.179232565950898
2,08/02/2023 16:04:23.202635,2,start,-0.31,1.22,0.51,-0.00708,-0.9995,-0.02882,0.01062,-0.37,1.22,0.51,-0.00708,-0.9995,-0.02882,0.01062,-0.34,1.22,0.51,-0.00708,-0.9995,-0.02882,0.01062,-0.31,1.22,0.51,-0.00752,0.99185,0.07044,0.10586,351.88,167.82,0.0,0.21,0.14,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00885,0.9895,0.06923,0.12654,352.0,165.43,0.0,0.25,0.14,-0.96,-0.97,0.0,-0.25,-0.04,0.99,0.13,TrackingSpace,0.9980469,-0.36,1.29,-0.73,-0.00706,-0.99949,-0.0292,0.01051,-0.014562254927877383,1.4181800917866396,-0.8560630198165337,1.0,0.0,0.019999999999999962,-0.07000000000000006,1.24,-0.3254377450721226,-0.19818009178663964,1.3660630198165338,15.037478282695142,-0.23387109146804477,-0.1440688005272239,0.016127633843636205,-0.05639176092595933,15.179232565950898
3,08/02/2023 16:04:23.216645,3,start,-0.31,1.22,0.51,-0.00703,-0.9995,-0.02886,0.0107,-0.37,1.22,0.51,-0.00703,-0.9995,-0.02886,0.0107,-0.34,1.22,0.51,-0.00703,-0.9995,-0.02886,0.0107,-0.31,1.22,0.51,-0.00735,0.99206,0.06999,0.10424,351.93,168.0,0.0,0.21,0.14,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00864,0.98982,0.06884,0.12426,352.04,165.69,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.25,-0.03,0.99,0.13,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00711,-0.9995,-0.02887,0.01062,0.0771590268266206,1.4796535889792377,-1.2798022234749884,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.41715902682662054,-0.25965358897923774,1.7898022234749884,15.21214605838253,-0.2289873874887013,-0.1440687993010677,0.024188829658836297,-0.05639176092595933,15.351148617775912
4,08/02/2023 16:04:23.230659,4,start,-0.31,1.22,0.51,-0.00695,-0.9995,-0.02893,0.01076,-0.37,1.22,0.51,-0.00695,-0.9995,-0.02893,0.01076,-0.34,1.22,0.51,-0.00695,-0.9995,-0.02893,0.01076,-0.31,1.22,0.51,-0.00735,0.99206,0.06999,0.10424,351.93,168.0,0.0,0.21,0.14,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00864,0.98982,0.06884,0.12426,352.04,165.69,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.25,-0.03,0.99,0.13,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.007,-0.9995,-0.02885,0.01069,0.0771590268266206,1.4796535889792377,-1.2798022234749884,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.41715902682662054,-0.25965358897923774,1.7898022234749884,15.21214605838253,-0.2289873874887013,-0.1440687993010677,0.024188829658836297,-0.05639176092595933,15.351148617775912
5,08/02/2023 16:04:23.245553,5,start,-0.31,1.22,0.51,-0.00695,-0.9995,-0.02885,0.01083,-0.37,1.22,0.51,-0.00695,-0.9995,-0.02885,0.01083,-0.34,1.22,0.51,-0.00695,-0.9995,-0.02885,0.01083,-0.31,1.22,0.51,-0.00735,0.99206,0.06999,0.10424,351.93,168.0,0.0,0.21,0.14,-0.97,-0.98,0.0,-0.21,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00864,0.98982,0.06884,0.12426,352.04,165.69,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.25,-0.03,0.99,0.13,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00699,-0.9995,-0.02894,0.01074,0.0771590268266206,1.4796535889792377,-1.2798022234749884,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.41715902682662054,-0.25965358897923774,1.7898022234749884,15.21214605838253,-0.2289873874887013,-0.1440687993010677,0.024188829658836297,-0.05639176092595933,15.351148617775912
6,08/02/2023 16:04:23.259383,6,start,-0.31,1.22,0.51,-0.00697,-0.9995,-0.02902,0.01089,-0.37,1.22,0.51,-0.00697,-0.9995,-0.02902,0.01089,-0.34,1.22,0.51,-0.00697,-0.9995,-0.02902,0.01089,-0.31,1.22,0.51,-0.0072,0.99225,0.0696,0.10265,351.98,168.19,0.0,0.2,0.14,-0.97,-0.98,0.0,-0.2,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00851,0.98999,0.06844,0.12316,352.09,165.82,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.25,-0.03,0.99,0.13,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00694,-0.9995,-0.02887,0.01082,-0.027970034629811402,1.4186562698767804,-0.8593453320454241,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.31202996537018857,-0.19865626987678042,1.369345332045424,14.947837906787178,-0.22404255200579026,-0.14406880070575664,0.024188829658836297,-0.05639176092595933,15.083714614405567
7,08/02/2023 16:04:23.273751,7,start,-0.31,1.22,0.51,-0.00703,-0.99949,-0.02908,0.01094,-0.37,1.22,0.51,-0.00703,-0.99949,-0.02908,0.01094,-0.34,1.22,0.51,-0.00703,-0.99949,-0.02908,0.01094,-0.31,1.22,0.51,-0.0072,0.99225,0.0696,0.10265,351.98,168.19,0.0,0.2,0.14,-0.97,-0.98,0.0,-0.2,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00851,0.98999,0.06844,0.12316,352.09,165.82,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.25,-0.03,0.99,0.13,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00697,-0.9995,-0.02901,0.01086,-0.027970034629811402,1.4186562698767804,-0.8593453320454241,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.31202996537018857,-0.19865626987678042,1.369345332045424,14.947837906787178,-0.22404255200579026,-0.14406880070575664,0.024188829658836297,-0.05639176092595933,15.083714614405567
8,08/02/2023 16:04:23.287639,8,start,-0.31,1.22,0.51,-0.0071,-0.99949,-0.02921,0.01101,-0.37,1.22,0.51,-0.0071,-0.99949,-0.02921,0.01101,-0.34,1.22,0.51,-0.0071,-0.99949,-0.02921,0.01101,-0.31,1.22,0.51,-0.00733,0.99217,0.07092,0.10253,351.82,168.2,0.0,0.2,0.14,-0.97,-0.98,0.0,-0.2,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00867,0.98991,0.06975,0.12303,351.94,165.83,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.24,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00704,-0.99949,-0.02908,0.01094,-0.027970034629811402,1.4186562698767804,-0.8593453320454241,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.31202996537018857,-0.19865626987678042,1.369345332045424,14.947837906787178,-0.22404255200579026,-0.14406880070575664,0.024188829658836297,-0.05639176092595933,15.083714614405567
9,08/02/2023 16:04:23.301887,9,start,-0.31,1.22,0.51,-0.00713,-0.99948,-0.02927,0.01106,-0.37,1.22,0.51,-0.00713,-0.99948,-0.02927,0.01106,-0.34,1.22,0.51,-0.00713,-0.99948,-0.02927,0.01106,-0.31,1.22,0.51,-0.00733,0.99217,0.07092,0.10253,351.82,168.2,0.0,0.2,0.14,-0.97,-0.98,0.0,-0.2,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.22,0.51,-0.00867,0.98991,0.06975,0.12303,351.94,165.83,0.0,0.24,0.14,-0.96,-0.97,0.0,-0.24,-0.03,0.99,0.14,TrackingSpace,0.9980469,-0.37,1.29,-0.73,-0.00707,-0.99949,-0.02921,0.01103,-0.027970034629811402,1.4186562698767804,-0.8593453320454241,1.0,0.0,0.02999999999999997,-0.07000000000000006,1.24,-0.31202996537018857,-0.19865626987678042,1.369345332045424,14.947837906787178,-0.22404255200579026,-0.14406880070575664,0.024188829658836297,-0.05639176092595933,15.083714614405567
