,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-03 17:21:45,p05,calibration,1,1.0962074365106809,1.0962074365106809,,2.3045549007088186,2.3045549007088186,,11.57874083728147,0.5726442252238308,,22.065180142193064,22.065180142193064,,14.563090962596867,0.4418781453140389,
2023-08-03 17:48:26,p05,calibration,2,2.3350044557456537,2.3350044557456537,,4.914624426342352,4.914624426342352,,10.53096618639382,1.296713474433454,,24.632886775653535,24.632886775653535,,12.960751777789634,2.373363152039755,
2023-08-03 17:07:32,p05,screenStabilized_headConstrained,1,1.5336390554388648,1.682577545578495,1.4888957935529952,3.9017085782322627,2.7018774030116197,4.262155098412498,,,2.315314794319596,20.209222003291316,20.978693778761766,19.978061628754272,,,3.516334026302142
2023-08-03 17:35:52,p05,screenStabilized_headConstrained,2,1.8613288940715964,1.6616352139634265,1.9213933680976838,4.637930126279373,2.7466542775164355,5.206793843111338,,,3.122376390223915,23.41609565981204,22.090754649694624,23.814735770179002,,,4.596776401454845
2023-08-03 17:27:32,p05,screenStabilized_walking,1,2.362759519282686,3.0998799112225655,2.1425233643999353,3.614357985453782,5.178117058837264,3.147139483224254,,,,38.18951362868633,31.762926696282424,40.109643380201625,,,
2023-08-03 17:52:47,p05,screenStabilized_walking,2,2.872409673516672,2.9841500387849083,2.8388180640545544,4.666444077777293,4.1014238210286,4.836301584125382,,,,35.69604845774484,32.549419204113676,36.64199436329394,,,
2023-08-03 17:19:43,p05,worldStabilized_bodyConstrained,1,1.1201689441518716,1.051601301065359,1.140756603968775,2.1520987580090543,1.3046723812039525,2.4065413081711204,,,,20.263408097129723,22.4482738917525,19.607394973439163,,,
2023-08-03 17:46:17,p05,worldStabilized_bodyConstrained,2,2.075004938711547,1.682700828633972,2.1929130141724484,3.3831598870094455,1.8972410251777103,3.829756873349938,,,,20.180369598451897,22.959568261069787,19.34507382352874,,,
2023-08-03 17:30:41,p05,worldStabilized_sphere,1,2.2680241681976905,1.5851968430621604,3.078491476337133,2.973189487197812,1.998911017218926,4.129588506210818,,,,35.81683337600392,35.105499005073725,36.661136513228904,,,
2023-08-03 17:55:30,p05,worldStabilized_sphere,2,2.74922523872932,2.1094510122393224,3.5096456024912768,3.583900839985959,2.62644816480585,4.721906219695796,,,,39.055452465127594,39.50728016414735,38.51842085456818,,,
2023-08-03 17:13:07,p05,worldStabilized_sphere_VR,1,2.478664804973494,1.6549784925467612,3.453675533879458,3.367233691361642,2.1034151624019577,4.863236000171957,,,,34.7792795068928,34.07022800988696,35.61859516201243,,,
2023-08-03 17:40:07,p05,worldStabilized_sphere_VR,2,2.8361199430670814,2.1068605661703486,3.697722630283654,3.715818832759921,2.7652744373283027,4.838864530036582,,,,37.187258044582364,37.16911613847393,37.208692277105726,,,
2023-08-03 17:25:05,p05,worldStabilized_walking,1,1.9964349276416522,1.6829747988835926,2.090624535753388,3.2571694729285037,2.350846309704492,3.5295046624305386,,,,38.8444309021559,34.92702673395847,40.02154636140012,,,
2023-08-03 17:50:52,p05,worldStabilized_walking,2,2.51950270516865,2.158503426499901,2.627486114862692,3.4513383537730413,2.653592871160752,3.6899628673680915,,,,44.076554534971734,41.618846108672706,44.81171316710039,,,
