,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y
0,08/08/2023 08:13:42.764975,0,start,-0.39,1.35,0.53,-0.00397,0.99659,0.05435,-0.06191,-0.45,1.35,0.54,-0.00397,0.99659,0.05435,-0.06191,-0.42,1.35,0.53,-0.00397,0.99659,0.05435,-0.06191,-0.39,1.35,0.53,0.00383,0.99615,0.0584,-0.06532,353.29,187.5,0.0,-0.13,0.12,-0.98,-0.99,0.0,0.13,0.02,0.99,0.12,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00315,0.99684,0.05858,-0.05363,353.27,186.16,0.0,-0.11,0.12,-0.99,-0.99,0.0,0.11,0.01,0.99,0.12,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00336,0.9966,0.0544,-0.06173,-0.76557104569713,1.6956651877209583,-2.3023821535547797,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.34557104569712993,-0.3456651877209582,2.83738215355478,0.1211953191205378,-0.12122801320953118,0.12135200057076366,-0.1053001295640481
1,08/08/2023 08:13:42.779110,1,start,-0.39,1.35,0.53,-0.00456,0.99657,0.05443,-0.06213,-0.45,1.35,0.54,-0.00456,0.99657,0.05443,-0.06213,-0.42,1.35,0.53,-0.00456,0.99657,0.05443,-0.06213,-0.39,1.35,0.53,0.00383,0.99615,0.0584,-0.06532,353.29,187.5,0.0,-0.13,0.12,-0.98,-0.99,0.0,0.13,0.02,0.99,0.12,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00315,0.99684,0.05858,-0.05363,353.27,186.16,0.0,-0.11,0.12,-0.99,-0.99,0.0,0.11,0.01,0.99,0.12,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00401,0.99659,0.05436,-0.06194,-0.76557104569713,1.6956651877209583,-2.3023821535547797,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.34557104569712993,-0.3456651877209582,2.83738215355478,0.1211953191205378,-0.12122801320953118,0.12135200057076366,-0.1053001295640481
2,08/08/2023 08:13:42.792869,2,start,-0.39,1.35,0.53,-0.00502,0.99656,0.05441,-0.06235,-0.45,1.35,0.54,-0.00502,0.99656,0.05441,-0.06235,-0.42,1.35,0.53,-0.00502,0.99656,0.05441,-0.06235,-0.39,1.35,0.53,0.00379,0.99619,0.0577,-0.06535,353.37,187.51,0.0,-0.13,0.12,-0.98,-0.99,0.0,0.13,0.02,0.99,0.11,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00312,0.99688,0.05788,-0.05366,353.35,186.16,0.0,-0.11,0.12,-0.99,-0.99,0.0,0.11,0.01,0.99,0.12,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00455,0.99657,0.05444,-0.06214,-0.76557104569713,1.6956651877209583,-2.3023821535547797,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.34557104569712993,-0.3456651877209582,2.83738215355478,0.1211953191205378,-0.12122801320953118,0.12135200057076366,-0.1053001295640481
3,08/08/2023 08:13:42.807227,3,start,-0.39,1.35,0.53,-0.00525,0.99655,0.05449,-0.06243,-0.45,1.35,0.54,-0.00525,0.99655,0.05449,-0.06243,-0.42,1.35,0.53,-0.00525,0.99655,0.05449,-0.06243,-0.39,1.35,0.53,0.00379,0.99619,0.0577,-0.06535,353.37,187.51,0.0,-0.13,0.12,-0.98,-0.99,0.0,0.13,0.02,0.99,0.11,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00312,0.99688,0.05788,-0.05366,353.35,186.16,0.0,-0.11,0.12,-0.99,-0.99,0.0,0.11,0.01,0.99,0.12,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.005,0.99656,0.05442,-0.06236,-0.76557104569713,1.6956651877209583,-2.3023821535547797,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.34557104569712993,-0.3456651877209582,2.83738215355478,0.1211953191205378,-0.12122801320953118,0.12135200057076366,-0.1053001295640481
4,08/08/2023 08:13:42.821391,4,start,-0.39,1.35,0.53,-0.00538,0.99654,0.05442,-0.06256,-0.45,1.35,0.54,-0.00538,0.99654,0.05442,-0.06256,-0.42,1.35,0.53,-0.00538,0.99654,0.05442,-0.06256,-0.39,1.35,0.53,0.00421,0.99565,0.05688,-0.07369,353.46,188.47,0.0,-0.15,0.11,-0.98,-0.99,0.0,0.15,0.02,0.99,0.11,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00338,0.99662,0.05717,-0.05889,353.43,186.76,0.0,-0.12,0.11,-0.99,-0.99,0.0,0.12,0.01,0.99,0.11,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00522,0.99655,0.05446,-0.06248,-0.6839349060408815,1.5651166602889524,-1.3912958806920166,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.26393490604088143,-0.21511666028895227,1.9262958806920167,0.13616890197802176,-0.11121295176841096,0.12135200057076366,-0.1053001295640481
5,08/08/2023 08:13:42.835790,5,start,-0.39,1.35,0.53,-0.00545,0.99654,0.05445,-0.06264,-0.45,1.35,0.54,-0.00545,0.99654,0.05445,-0.06264,-0.42,1.35,0.53,-0.00545,0.99654,0.05445,-0.06264,-0.39,1.35,0.53,0.00421,0.99565,0.05688,-0.07369,353.46,188.47,0.0,-0.15,0.11,-0.98,-0.99,0.0,0.15,0.02,0.99,0.11,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00338,0.99662,0.05717,-0.05889,353.43,186.76,0.0,-0.12,0.11,-0.99,-0.99,0.0,0.12,0.01,0.99,0.11,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.0053,0.99654,0.05446,-0.06253,-0.6839349060408815,1.5651166602889524,-1.3912958806920166,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.26393490604088143,-0.21511666028895227,1.9262958806920167,0.13616890197802176,-0.11121295176841096,0.12135200057076366,-0.1053001295640481
6,08/08/2023 08:13:42.849595,6,start,-0.39,1.35,0.53,-0.00541,0.99653,0.05452,-0.0626,-0.45,1.35,0.54,-0.00541,0.99653,0.05452,-0.0626,-0.42,1.35,0.53,-0.00541,0.99653,0.05452,-0.0626,-0.39,1.35,0.53,0.00391,0.99586,0.0526,-0.07399,353.95,188.5,0.0,-0.15,0.11,-0.98,-0.99,0.0,0.15,0.02,0.99,0.1,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00314,0.99684,0.05291,-0.0592,353.92,186.8,0.0,-0.12,0.11,-0.99,-0.99,0.0,0.12,0.01,0.99,0.11,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00544,0.99654,0.05447,-0.06261,-0.6839349060408815,1.5651166602889524,-1.3912958806920166,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.26393490604088143,-0.21511666028895227,1.9262958806920167,0.13616890197802176,-0.11121295176841096,0.12135200057076366,-0.1053001295640481
7,08/08/2023 08:13:42.864013,7,start,-0.39,1.35,0.53,-0.00548,0.99653,0.05452,-0.0627,-0.45,1.35,0.54,-0.00548,0.99653,0.05452,-0.0627,-0.42,1.35,0.53,-0.00548,0.99653,0.05452,-0.0627,-0.39,1.35,0.53,0.00391,0.99586,0.0526,-0.07399,353.95,188.5,0.0,-0.15,0.11,-0.98,-0.99,0.0,0.15,0.02,0.99,0.1,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00314,0.99684,0.05291,-0.0592,353.92,186.8,0.0,-0.12,0.11,-0.99,-0.99,0.0,0.12,0.01,0.99,0.11,TrackingSpace,0.9980469,-0.57,1.48,-0.7,-0.00541,0.99653,0.05454,-0.0626,-0.6839349060408815,1.5651166602889524,-1.3912958806920166,1.0,0.0,0.14999999999999997,-0.1299999999999999,1.23,0.26393490604088143,-0.21511666028895227,1.9262958806920167,0.13616890197802176,-0.11121295176841096,0.12135200057076366,-0.1053001295640481
8,08/08/2023 08:13:42.878362,8,start,-0.39,1.35,0.53,-0.0054,0.99653,0.05456,-0.06268,-0.45,1.35,0.54,-0.0054,0.99653,0.05456,-0.06268,-0.42,1.35,0.53,-0.0054,0.99653,0.05456,-0.06268,-0.39,1.35,0.53,0.00391,0.99586,0.0526,-0.07399,353.95,188.5,0.0,-0.15,0.11,-0.98,-0.99,0.0,0.15,0.02,0.99,0.1,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00314,0.99684,0.05291,-0.0592,353.92,186.8,0.0,-0.12,0.11,-0.99,-0.99,0.0,0.12,0.01,0.99,0.11,TrackingSpace,0.9980469,-0.58,1.48,-0.7,-0.00548,0.99653,0.05453,-0.06267,-0.6839349060408815,1.5651166602889524,-1.3912958806920166,1.0,0.0,0.15999999999999998,-0.1299999999999999,1.23,0.26393490604088143,-0.21511666028895227,1.9262958806920167,0.13616890197802176,-0.11121295176841096,0.12935495288071974,-0.1053001295640481
9,08/08/2023 08:13:42.892406,9,start,-0.39,1.35,0.53,-0.00535,0.99652,0.05454,-0.06273,-0.45,1.35,0.54,-0.00535,0.99652,0.05454,-0.06273,-0.42,1.35,0.54,-0.00535,0.99652,0.05454,-0.06273,-0.39,1.35,0.53,0.00356,0.99609,0.04766,-0.07431,354.52,188.53,0.0,-0.15,0.1,-0.98,-0.99,0.0,0.15,0.01,1.0,0.09,TrackingSpace,0.9980469,-0.45,1.35,0.54,0.00291,0.99701,0.04796,-0.06059,354.49,186.96,0.0,-0.12,0.1,-0.99,-0.99,0.0,0.12,0.01,1.0,0.1,TrackingSpace,0.9980469,-0.58,1.48,-0.7,-0.00538,0.99653,0.05454,-0.06271,-0.6839510888154344,1.5455727034338516,-1.3914151490968591,1.0,0.0,0.15999999999999998,-0.1299999999999999,1.24,0.2639510888154344,-0.19557270343385147,1.9264151490968593,0.13616882096166497,-0.10117493607361898,0.1283232276857948,-0.104457123473621
