,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y
0,08/11/2023 16:27:51.128933,0,start,0.53,1.26,-0.06,0.0202,-0.98889,-0.1365,-0.05528,0.47,1.26,-0.07,0.0202,-0.98889,-0.1365,-0.05528,0.5,1.26,-0.06,0.0202,-0.98889,-0.1365,-0.05528,0.53,1.26,-0.06,-0.00182,0.98762,0.1564,0.01152,342.0,178.66,0.0,0.02,0.31,-0.95,-1.0,0.0,-0.02,-0.01,0.95,0.31,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00497,0.98708,0.1571,0.03123,341.91,176.38,0.0,0.06,0.31,-0.95,-1.0,0.0,-0.06,-0.02,0.95,0.31,TrackingSpace,0.9980469,0.63,1.6,-1.26,0.0197,-0.98883,-0.13689,-0.05566,0.5604756659323094,1.727949128780324,-1.4990376527138962,1.0,0.0,-0.13,-0.3400000000000001,1.2,-0.06047566593230935,-0.4679491287803239,1.4340376527138963,-0.04214662924761233,-0.31542152498044024,-0.10791248881667653,-0.27609701939543657
1,08/11/2023 16:27:51.143293,1,start,0.53,1.26,-0.06,0.02071,-0.98895,-0.13612,-0.05487,0.47,1.26,-0.07,0.02071,-0.98895,-0.13612,-0.05487,0.5,1.26,-0.06,0.02071,-0.98895,-0.13612,-0.05487,0.53,1.26,-0.06,-0.00467,0.9884,0.14861,0.03105,342.9,176.4,0.0,0.06,0.29,-0.95,-1.0,0.0,-0.06,-0.02,0.96,0.29,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00756,0.98753,0.14906,0.05008,342.83,174.19,0.0,0.1,0.3,-0.95,-0.99,0.0,-0.1,-0.03,0.96,0.29,TrackingSpace,0.9980469,0.63,1.6,-1.26,0.02022,-0.98889,-0.1365,-0.05527,0.6170563359009217,1.6911727835674382,-1.453411871318536,1.0,0.0,-0.13,-0.3400000000000001,1.2,-0.11705633590092168,-0.43117278356743816,1.388411871318536,-0.08411060580484342,-0.3011083411827651,-0.10791248881667653,-0.27609701939543657
2,08/11/2023 16:27:51.157516,2,start,0.53,1.26,-0.06,0.02105,-0.98903,-0.1357,-0.0545,0.47,1.26,-0.07,0.02105,-0.98903,-0.1357,-0.0545,0.5,1.26,-0.06,0.02105,-0.98903,-0.1357,-0.0545,0.53,1.26,-0.06,-0.00467,0.9884,0.14861,0.03105,342.9,176.4,0.0,0.06,0.29,-0.95,-1.0,0.0,-0.06,-0.02,0.96,0.29,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00756,0.98753,0.14906,0.05008,342.83,174.19,0.0,0.1,0.3,-0.95,-0.99,0.0,-0.1,-0.03,0.96,0.29,TrackingSpace,0.9980469,0.63,1.6,-1.26,0.02073,-0.98896,-0.1361,-0.05489,0.6170563359009217,1.6911727835674382,-1.453411871318536,1.0,0.0,-0.13,-0.3400000000000001,1.2,-0.11705633590092168,-0.43117278356743816,1.388411871318536,-0.08411060580484342,-0.3011083411827651,-0.10791248881667653,-0.27609701939543657
3,08/11/2023 16:27:51.171432,3,start,0.53,1.26,-0.06,0.02126,-0.98907,-0.13545,-0.05425,0.46,1.26,-0.07,0.02126,-0.98907,-0.13545,-0.05425,0.5,1.26,-0.06,0.02126,-0.98907,-0.13545,-0.05425,0.53,1.26,-0.06,-0.0048,0.98872,0.14615,0.03247,343.18,176.24,0.0,0.06,0.29,-0.96,-1.0,0.0,-0.07,-0.02,0.96,0.29,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00726,0.98796,0.14657,0.04895,343.12,174.33,0.0,0.09,0.29,-0.95,-1.0,0.0,-0.1,-0.03,0.96,0.29,TrackingSpace,0.9980469,0.63,1.6,-1.26,0.02105,-0.98902,-0.13576,-0.05454,0.6475216139847347,1.8306865866771935,-1.9443532146843403,1.0,0.0,-0.13,-0.3400000000000001,1.2,-0.14752161398473473,-0.5706865866771935,1.8793532146843404,-0.07833532177983539,-0.294812267696921,-0.10791248881667653,-0.27609701939543657
4,08/11/2023 16:27:51.185461,4,start,0.53,1.26,-0.06,0.02132,-0.98913,-0.13506,-0.05413,0.46,1.26,-0.07,0.02132,-0.98913,-0.13506,-0.05413,0.5,1.26,-0.06,0.02132,-0.98913,-0.13506,-0.05413,0.53,1.26,-0.06,-0.0048,0.98872,0.14615,0.03247,343.18,176.24,0.0,0.06,0.29,-0.96,-1.0,0.0,-0.07,-0.02,0.96,0.29,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00726,0.98796,0.14657,0.04895,343.12,174.33,0.0,0.09,0.29,-0.95,-1.0,0.0,-0.1,-0.03,0.96,0.29,TrackingSpace,0.9980469,0.62,1.6,-1.26,0.02122,-0.98907,-0.13543,-0.05427,0.6475216139847347,1.8306865866771935,-1.9443532146843403,1.0,0.0,-0.12,-0.3400000000000001,1.2,-0.14752161398473473,-0.5706865866771935,1.8793532146843404,-0.07833532177983539,-0.294812267696921,-0.09966865249116202,-0.27609701939543657
5,08/11/2023 16:27:51.199924,5,start,0.53,1.26,-0.06,0.02123,-0.98921,-0.13449,-0.05414,0.46,1.26,-0.07,0.02123,-0.98921,-0.13449,-0.05414,0.5,1.26,-0.06,0.02123,-0.98921,-0.13449,-0.05414,0.53,1.26,-0.06,-0.0045,0.98952,0.14085,0.0316,343.8,176.34,0.0,0.06,0.28,-0.96,-1.0,0.0,-0.06,-0.02,0.96,0.28,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00688,0.98877,0.1413,0.04813,343.73,174.43,0.0,0.09,0.28,-0.96,-1.0,0.0,-0.1,-0.03,0.96,0.28,TrackingSpace,0.9980469,0.62,1.6,-1.26,0.0213,-0.98913,-0.13504,-0.05414,0.6518720000000169,1.826720000000063,-2.008040000000216,1.0,0.0,-0.12,-0.3400000000000001,1.2,-0.15187200000001688,-0.566720000000063,1.9430400000002161,-0.07800346426574112,-0.2837941092083278,-0.09966865249116202,-0.27609701939543657
6,08/11/2023 16:27:51.214277,6,start,0.53,1.26,-0.06,0.02112,-0.98927,-0.13399,-0.05429,0.46,1.26,-0.07,0.02112,-0.98927,-0.13399,-0.05429,0.5,1.26,-0.06,0.02112,-0.98927,-0.13399,-0.05429,0.53,1.26,-0.06,-0.0045,0.98952,0.14085,0.0316,343.8,176.34,0.0,0.06,0.28,-0.96,-1.0,0.0,-0.06,-0.02,0.96,0.28,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00688,0.98877,0.1413,0.04813,343.73,174.43,0.0,0.09,0.28,-0.96,-1.0,0.0,-0.1,-0.03,0.96,0.28,TrackingSpace,0.9980469,0.62,1.59,-1.26,0.02122,-0.98921,-0.13448,-0.05415,0.6518720000000169,1.826720000000063,-2.008040000000216,1.0,0.0,-0.12,-0.33000000000000007,1.2,-0.15187200000001688,-0.566720000000063,1.9430400000002161,-0.07800346426574112,-0.2837941092083278,-0.09966865249116202,-0.2683662109059069
7,08/11/2023 16:27:51.228270,7,start,0.53,1.26,-0.06,0.02101,-0.98934,-0.13352,-0.05425,0.46,1.26,-0.07,0.02101,-0.98934,-0.13352,-0.05425,0.5,1.26,-0.06,0.02101,-0.98934,-0.13352,-0.05425,0.53,1.26,-0.06,-0.0045,0.98952,0.14085,0.0316,343.8,176.34,0.0,0.06,0.28,-0.96,-1.0,0.0,-0.06,-0.02,0.96,0.28,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00688,0.98877,0.1413,0.04813,343.73,174.43,0.0,0.09,0.28,-0.96,-1.0,0.0,-0.1,-0.03,0.96,0.28,TrackingSpace,0.9980469,0.63,1.59,-1.26,0.02111,-0.98927,-0.13399,-0.05429,0.6518720000000169,1.826720000000063,-2.008040000000216,1.0,0.0,-0.13,-0.33000000000000007,1.2,-0.15187200000001688,-0.566720000000063,1.9430400000002161,-0.07800346426574112,-0.2837941092083278,-0.10791248881667653,-0.2683662109059069
8,08/11/2023 16:27:51.242705,8,start,0.53,1.26,-0.06,0.02091,-0.98939,-0.13319,-0.05412,0.46,1.26,-0.07,0.02091,-0.98939,-0.13319,-0.05412,0.5,1.26,-0.06,0.02091,-0.98939,-0.13319,-0.05412,0.53,1.26,-0.06,-0.0044,0.9897,0.13966,0.03117,343.94,176.39,0.0,0.06,0.28,-0.96,-1.0,0.0,-0.06,-0.02,0.96,0.28,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00723,0.98878,0.14021,0.05102,343.86,174.09,0.0,0.1,0.28,-0.96,-0.99,0.0,-0.1,-0.03,0.96,0.28,TrackingSpace,0.9980469,0.62,1.59,-1.26,0.02102,-0.98934,-0.13352,-0.05421,0.6216319999999966,1.6853759999999882,-1.5234319999999597,1.0,0.0,-0.12,-0.33000000000000007,1.2,-0.12163199999999663,-0.4253759999999882,1.4584319999999598,-0.08320660169076788,-0.2837941092083278,-0.09966865249116202,-0.2683662109059069
9,08/11/2023 16:27:51.257032,9,start,0.53,1.26,-0.06,0.02076,-0.98947,-0.13273,-0.0538,0.46,1.26,-0.07,0.02076,-0.98947,-0.13273,-0.0538,0.5,1.26,-0.06,0.02076,-0.98947,-0.13273,-0.0538,0.53,1.26,-0.06,-0.0044,0.9897,0.13966,0.03117,343.94,176.39,0.0,0.06,0.28,-0.96,-1.0,0.0,-0.06,-0.02,0.96,0.28,TrackingSpace,0.9980469,0.47,1.26,-0.07,-0.00723,0.98878,0.14021,0.05102,343.86,174.09,0.0,0.1,0.28,-0.96,-0.99,0.0,-0.1,-0.03,0.96,0.28,TrackingSpace,0.9980469,0.62,1.59,-1.26,0.02088,-0.98939,-0.13319,-0.05408,0.6216319999999966,1.6853759999999882,-1.5234319999999597,1.0,0.0,-0.12,-0.33000000000000007,1.2,-0.12163199999999663,-0.4253759999999882,1.4584319999999598,-0.08320660169076788,-0.2837941092083278,-0.09966865249116202,-0.2683662109059069
