,Unnamed: 0,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
104,2023-08-04 13:18:49,p10,worldStabilized_bodyConstrained,2,2.0488278910903945,1.7272609137072938,2.1450307541302136,2.2842513817590864,1.994058806948211,2.3710679969379638,,,,4.879662960430879,5.533128698616818,4.68416628529492,,,
105,2023-08-04 12:27:40,p10,worldStabilized_sphere,1,2.950181235511152,2.120008873962274,3.9354407415252055,4.005239475615185,2.712850834361796,5.539063357542284,,,,19.277250712379303,18.96448617614482,19.64844378834989,,,
106,2023-08-04 12:59:33,p10,worldStabilized_sphere,2,3.710717104083376,2.828703682977273,4.757502263198313,5.1156544819417205,3.859643637478556,6.606304714930969,,,,20.046034873155072,19.76989016065892,20.37376705941424,,,
107,2023-08-04 12:38:41,p10,worldStabilized_sphere_VR,1,4.4092505154281225,3.5884463414670127,5.3868184464665525,5.823108998162744,4.400273301682361,7.517689255111887,,,,19.46601486344912,18.838547788410956,20.21332062747763,,,
108,2023-08-04 13:07:20,p10,worldStabilized_sphere_VR,2,4.006622624717915,3.474540512505215,4.640032762158389,5.219313856618416,4.259590955897558,6.361803334271372,,,,19.493201036042272,19.21121394717557,19.828888849287345,,,
109,2023-08-04 12:45:47,p10,worldStabilized_walking,1,5.309472623675417,6.170617960661452,5.051546957686534,7.83386094071436,10.216765356209702,7.120146098449059,,,,22.353505327800644,25.14533046379404,21.51731272871411,,,
110,2023-08-04 13:13:04,p10,worldStabilized_walking,2,4.341249680725687,4.269796180153392,4.362651052748265,6.143721223483475,5.716598566228038,6.27165072748233,,,,21.30360547405798,22.05340313470401,21.07903007119289,,,
111,2023-08-04 14:14:05,p11,calibration,1,2.753374427375173,2.753374427375173,,2.861819821797817,2.861819821797817,,2.7193907192123272,0.4414841843541955,,2.877415896592757,2.877415896592757,,2.418810177732971,0.3925905880865273,
112,2023-08-04 14:35:34,p11,calibration,2,3.3326056590367057,3.3326056590367057,,3.457314181760198,3.457314181760198,,2.743345904708898,0.4999884881773601,,3.752109233082329,3.752109233082329,,2.462164791546251,0.4472263534417509,
113,2023-08-04 14:23:17,p11,screenStabilized_headConstrained,1,2.837392783801225,2.537433901073002,2.927131175309946,2.92130915773665,2.6523381432675865,3.001776940458697,,,0.6167383387454957,2.978208295938741,3.4588855906007367,2.8344045623556515,,,0.5491835763619058
