,Frame,Movement,Gaze Point_x,Gaze Point_y,Gaze Point_z,Ball Position_x,Ball Position_y,Ball Position_z,Cosine Similarity,Euclidean Error
43,270,static,-0.13291766724100557,1.106984220316878,-0.5315161736439317,128.54,84.61,88.01,0.21854974625752854,130.74602481425404
44,271,static,-0.12846356379329615,1.1093334603447078,-0.5304397362972555,128.55,84.65,87.97,0.2629338813983181,130.72588818921392
45,272,static,-0.12846356379329615,1.1093334603447078,-0.5304397362972555,128.57,84.72,87.86,0.2667863173839688,130.67695368141128
46,273,static,-0.1270984495291431,1.1070739367791813,-0.532889707882607,128.61,84.77,87.76,0.2683249549750149,130.6332233792348
47,274,static,-0.1270984495291431,1.1070739367791813,-0.532889707882607,128.63,84.79,87.71,0.2687343322118003,130.61199413387894
48,275,static,-0.1270984495291431,1.1070739367791813,-0.532889707882607,128.65,84.82,87.65,0.26982516082546704,130.58583484828705
49,276,static,-0.30128904695933795,0.9987932951333846,-0.648515075661563,128.64,84.83,87.65,169.7962418348691,130.58477588087382
50,277,static,-0.30128904695933795,0.9987932951333846,-0.648515075661563,128.66,84.85,87.61,169.7966530882732,130.56669725987416
51,278,static,-0.1270984495291431,1.1070739367791813,-0.532889707882607,128.65,84.88,87.6,0.27402449364664105,130.55942740504713
52,279,static,-0.1270984495291431,1.1070739367791813,-0.532889707882607,128.64,84.92,87.57,0.2773044271262975,130.54385704097734
53,280,static,-0.4366769662854333,0.9187308417123569,-0.740955783048917,128.63,84.95,87.57,169.79349786629982,130.54067111876535
54,281,static,-0.4366769662854333,0.9187308417123569,-0.740955783048917,128.61,84.98,87.56,169.79657139819219,130.53417231115606
55,282,static,-0.4366769662854333,0.9187308417123569,-0.740955783048917,128.6,85.0,87.56,169.79847243695866,130.53160163631298
56,283,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.58,85.03,87.56,0.24574078062447371,130.5268943965842
57,284,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.55,85.04,87.58,0.24791163123571497,130.5343621906154
58,285,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.54,85.06,87.59,0.24982804959373184,130.53493032754696
59,286,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.53,85.09,87.58,0.25313689411516666,130.52743730240044
60,287,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.51,85.11,87.58,0.2555125011821677,130.52585653181043
61,288,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.12,87.58,169.7947493252693,130.53164781849034
62,289,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.13,87.57,169.79496976040468,130.5257862692953
63,290,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.14,87.56,169.7956659807458,130.52090603241268
64,291,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.49,85.15,87.57,169.79663324519086,130.52421982246642
65,292,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.17,87.55,169.79754978810507,130.5134784986719
66,293,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.2,87.52,169.79963839427754,130.49883803282788
67,294,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.19,87.5,169.7984200864452,130.49338601535908
68,295,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.19,87.49,169.79792902720777,130.48928738904365
69,296,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.19,87.5,169.79794441129357,130.49240494105914
70,297,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.2,87.49,169.7986407875611,130.48752380405716
71,298,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.22,87.49,169.80101550825654,130.48595954835375
72,299,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.24,87.47,169.80240809892683,130.47619769419052
73,300,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.5,85.24,87.46,169.80239289079495,130.47307910951864
74,301,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.25,87.45,169.80261356571364,130.46721665434274
75,302,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.25,87.43,169.80210772919477,130.45999716817596
76,303,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.27,87.42,169.80351568749413,130.45335298483667
77,304,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.27,87.41,169.80350070529872,130.4502329455089
78,305,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.27,87.41,169.80350070529872,130.4502329455089
79,306,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.53,85.26,87.41,169.80302513672314,130.4510143857325
80,307,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.54,85.25,87.41,169.8018381180105,130.4517961826652
81,308,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.54,85.24,87.4,169.80111158589656,130.45043854578415
82,309,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.55,85.24,87.39,169.30015257234845,130.44248914598836
83,310,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.55,85.25,87.39,169.30086416696747,130.44071789954862
84,311,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.53,85.28,87.39,169.30394956221753,130.43737620532093
85,312,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.52,85.3,87.39,169.80560507086477,130.43870682054825
86,313,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.31,87.39,169.80679196163314,130.4379263323967
87,314,static,-0.4226919887617959,0.9323816507632765,-0.7327795382120083,128.52,85.3,87.39,169.3350936012582,130.43415287342296
88,315,static,-0.4226919887617959,0.9323816507632765,-0.7327795382120083,128.51,85.3,87.4,169.3355840695416,130.43827958479994
89,316,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.52,85.3,87.4,169.30515133044995,130.43795781477021
90,317,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.51,85.3,87.4,169.30562693736616,130.4389435257357
91,318,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.5,85.31,87.42,169.30684366291538,130.44443178441838
92,319,static,-0.1437258548408541,1.103903003445359,-0.53765469114426,128.48,85.32,87.43,0.39541290935707196,130.4437835934091
93,320,static,-0.1437258548408541,1.103903003445359,-0.53765469114426,128.48,85.31,87.43,0.39470175745830466,130.44555855763332
94,321,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.49,85.29,87.44,169.80710672092505,130.4590118351216
95,322,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.51,85.25,87.44,169.80330994174795,130.4640974976977
96,323,static,-1.2102169797570523,0.43363039631747397,-1.276258606319268,128.53,85.23,87.44,169.80093566577008,130.465661112565
97,324,static,-0.706874919673438,0.7487307742366701,-0.9336146878186167,128.55,85.21,87.43,169.84058618530986,130.46212710791409
98,325,static,-0.706874919673438,0.7487307742366701,-0.9336146878186167,128.57,85.2,87.42,169.83890847787924,130.45879726186547
99,326,static,-0.5922799585279227,0.8239355268149781,-0.855339307491325,128.58,85.2,87.39,169.57801031427041,130.44848248837144
100,327,static,-0.5922799585279227,0.8239355268149781,-0.855339307491325,128.58,85.23,87.37,169.5801158584203,130.43689665933127
101,328,static,0.3825535364343077,1.4287658786238884,-0.1658562560935003,128.57,85.25,87.36,0.34038801546425496,130.4179425317929
102,329,static,0.3825535364343077,1.4287658786238884,-0.1658562560935003,128.58,85.28,87.31,0.34197401931403115,130.39579222265652
103,330,static,0.3825535364343077,1.4287658786238884,-0.1658562560935003,128.6,85.29,87.28,0.3416916104006701,130.38253723527268
104,331,static,0.3825535364343077,1.4287658786238884,-0.1658562560935003,128.64,85.28,87.23,0.33900798279147015,130.36453509241903
105,332,static,0.3825535364343077,1.4287658786238884,-0.1658562560935003,128.7,85.25,87.17,0.3339385529850006,130.34495008042575
106,333,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.73,85.21,87.16,0.3114745465921993,130.35250439061465
107,334,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.75,85.21,87.15,0.3105115628516653,130.3473725235592
108,335,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.75,85.2,87.14,0.30978514275260904,130.34599474262893
109,336,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.77,85.19,87.13,0.3081100125354887,130.34264397033425
110,337,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.77,85.19,87.12,0.3080959591945197,130.33948496375893
111,338,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.78,85.19,87.11,0.24768578854826798,130.33701316626784
112,339,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.78,85.19,87.11,0.24768578854826798,130.33701316626784
113,340,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.77,85.2,87.12,0.2488864803549539,130.3393740188456
114,341,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.75,85.2,87.14,169.2874436756115,130.3514102405302
115,342,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.73,85.22,87.16,169.28984530981924,130.35611528796971
116,343,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.71,85.24,87.17,0.25465230749518925,130.35394366428176
117,344,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.68,85.27,87.18,0.2582262419825765,130.35472378070094
118,345,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.67,85.27,87.2,0.31865122404317736,130.36038055290607
119,346,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.66,85.26,87.22,0.31844268478174365,130.3694615094427
120,347,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.66,85.25,87.23,0.3177451381058343,130.37439734895696
121,348,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.66,85.22,87.26,0.25573064362883535,130.3907973811261
122,349,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.66,85.2,87.27,0.25432105940940153,130.39750365218174
123,350,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.66,85.2,87.28,169.2919160765451,130.40423225571593
124,351,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.66,85.2,87.28,169.2919160765451,130.40423225571593
125,352,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.67,85.2,87.26,169.2914121211015,130.39696964445864
126,353,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.68,85.19,87.25,169.2902106545059,130.39461907497525
127,354,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.68,85.18,87.26,169.28951295703646,130.39953195724829
128,355,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.68,85.19,87.25,169.2902106545059,130.39461907497525
129,356,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.66,85.2,87.28,169.2919160765451,130.40423225571593
130,357,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.65,85.21,87.28,0.2555225850951049,130.39986266484414
131,358,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.65,85.21,87.28,0.2555225850951049,130.39986266484414
132,359,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.65,85.21,87.28,0.2555225850951049,130.39986266484414
133,360,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.66,85.21,87.27,0.25503313403349137,130.39572564901061
134,361,static,-0.13016968078199778,1.1136968945492334,-0.5296473860852863,128.66,85.2,87.28,0.25433563379725077,130.4006538141988
135,362,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.66,85.19,87.28,0.31354542800684737,130.40085569179104
136,363,static,0.05982890591164687,1.2306353165799764,-0.39911443887139203,128.67,85.18,87.28,0.3123584000023455,130.4016484472044
137,364,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.69,85.16,87.27,169.287628196107,130.40523496405666
138,365,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.69,85.17,87.26,169.2883259322777,130.40032199970054
139,366,static,-0.5641327752180135,0.846513757368592,-0.8278070933663106,128.71,85.15,87.25,169.28593725780084,130.39876330984612
140,367,static,-0.4646899618187039,0.9043397173275838,-0.7564234027184091,128.7,85.15,87.26,169.80402679380657,130.4005016109456
141,368,static,-0.4646899618187039,0.9043397173275838,-0.7564234027184091,128.71,85.15,87.25,169.80353755898037,130.39637567669388
142,369,static,-0.4646899618187039,0.9043397173275838,-0.7564234027184091,128.71,85.13,87.27,169.8021418025334,130.40621036401694
143,370,static,-0.4646899618187039,0.9043397173275838,-0.7564234027184091,128.72,85.12,87.27,169.80095462029377,130.40700237043836
144,407,static,-0.33052504413434636,1.0022803162512073,-0.5891733364297347,154.84,80.09,-34.12,172.90852694867564,72.6158569411507
145,408,static,-0.33052504413434636,1.0022803162512073,-0.5891733364297347,154.86,80.07,-34.08,172.91101957802158,72.63316935347679
146,409,static,-0.33052504413434636,1.0022803162512073,-0.5891733364297347,154.87,80.06,-34.03,172.91620769870596,72.65600822329681
147,410,static,0.15779667635935007,1.2371938998140681,-0.6764020777090238,154.88,80.06,-33.99,0.33742183590047586,72.66851992642816
148,411,static,0.15779667635935007,1.2371938998140681,-0.6764020777090238,154.88,80.07,-33.96,0.33238498600611394,72.6839516680408
149,412,static,-0.6875099150328625,0.830120932013982,-0.511390336032594,154.88,80.08,-33.96,172.645936803554,72.69026311898419
150,413,static,-0.6875099150328625,0.830120932013982,-0.511390336032594,154.89,80.05,-33.99,172.638429691144,72.67292470752854
151,414,static,-0.6875099150328625,0.830120932013982,-0.511390336032594,154.89,80.03,-34.02,172.63229023854853,72.65637633841607
152,415,static,-0.8407500920689982,0.7649369056346522,-0.48006303229636027,154.89,80.02,-34.03,172.48568535184492,72.6497211596297
153,416,static,-0.8407500920689982,0.7649369056346522,-0.48006303229636027,154.89,80.01,-34.07,172.47932554176126,72.62967332932885
154,417,static,-0.8407500920689982,0.7649369056346522,-0.48006303229636027,154.87,80.02,-34.13,172.4730954159715,72.60179456110227
155,418,static,-0.8407500920689982,0.7649369056346522,-0.48006303229636027,154.85,80.04,-34.17,172.4706033435477,72.58454409452685
156,419,static,-0.8407500920689982,0.7649369056346522,-0.48006303229636027,154.85,80.03,-34.22,172.46293183652742,72.55980593532878
157,420,static,-0.014121918028069863,1.1515941510429333,-0.6530960526996339,154.86,80.0,-34.25,0.5945751746725315,72.54364107885145
158,421,static,-0.014121918028069863,1.1515941510429333,-0.6530960526996339,154.86,79.99,-34.26,0.592152806080866,72.53770188128402
159,422,static,-0.5235071277991978,0.9104247431339312,-0.5424564672864489,154.86,79.99,-34.27,172.42470350728533,72.53075154425363
160,423,static,-0.5235071277991978,0.9104247431339312,-0.5424564672864489,154.85,80.0,-34.28,172.42477658526107,72.52683304994284
161,424,static,-0.5235071277991978,0.9104247431339312,-0.5424564672864489,154.85,80.0,-34.29,172.42346240781185,72.52211892128955
162,425,static,-0.5235071277991978,0.9104247431339312,-0.5424564672864489,154.85,79.98,-34.32,172.41729990850814,72.50556481387227
163,426,static,-0.5235071277991978,0.9104247431339312,-0.5424564672864489,154.86,79.96,-34.33,172.41348384534933,72.49884694760277
164,427,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.92,-34.33,172.4818910030651,72.49575463960787
165,428,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.89,79.91,-34.33,172.48049919561845,72.4949554831705
166,429,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.89,79.91,-34.33,172.48049919561845,72.4949554831705
167,430,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.92,-34.32,172.48320788718434,72.50047347371236
168,431,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.93,-34.31,172.48563634494292,72.50640191220735
169,432,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.93,-34.31,172.48563634494292,72.50640191220735
170,433,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.95,-34.29,172.4904905975233,72.5182578440944
171,434,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.88,79.93,-34.29,172.48826963046253,72.51584088863333
172,435,static,-0.3636743569299481,0.9853371709363347,-0.5775286230448382,154.89,79.93,-34.27,172.49062421258162,72.52569129187582
173,436,static,-0.3411314591969523,0.995583491528762,-0.5836737488514243,154.88,79.93,-34.29,172.66142142799904,72.51657797883804
174,437,static,-0.3411314591969523,0.995583491528762,-0.5836737488514243,154.88,79.94,-34.29,172.6625320490967,72.51778669275124
175,438,static,-0.3411314591969523,0.995583491528762,-0.5836737488514243,154.87,79.95,-34.29,172.6639214406596,72.51858482226571
176,439,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.86,79.98,-34.29,172.6665720185661,72.52239791732451
177,440,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.85,79.98,-34.3,172.66553635476387,72.5172679831275
178,441,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.85,79.99,-34.32,172.6123861606126,72.50841907484784
179,442,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.84,79.99,-34.34,172.6100370471462,72.49858276194466
180,443,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.84,79.99,-34.35,172.60872282732862,72.49387031017267
181,444,static,0.00532683165309035,1.1591590532489853,-0.6561852310827568,154.84,79.98,-34.36,0.2201781096798894,72.4881234771191
182,445,static,0.00532683165309035,1.1591590532489853,-0.6561852310827568,154.84,79.97,-34.38,0.21643676286737895,72.47745658465496
183,446,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.84,79.97,-34.39,172.65287198226886,72.47318651978097
184,447,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.83,79.98,-34.41,172.65163623870822,72.46455245627519
185,448,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.83,79.98,-34.42,172.6503220110249,72.4598368787077
186,449,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.84,79.96,-34.44,172.64518417207628,72.44839700364962
187,450,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.84,79.94,-34.45,172.64163857684736,72.44125873596022
188,451,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.86,79.91,-34.46,172.6364127705463,72.43373132892387
189,452,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.86,79.9,-34.47,172.6339789430906,72.42780317770114
190,453,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.86,79.89,-34.49,172.63022707501315,72.41716000270246
191,454,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.85,79.89,-34.53,172.6252399748547,72.39789130398775
192,455,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.84,79.9,-34.55,172.62400770553427,72.38926698042292
193,456,static,-0.15604241616562287,1.0801682094598895,-0.6223757524940094,154.82,79.93,-34.57,0.2828558242910266,72.38235318778071
194,457,static,-0.15604241616562287,1.0801682094598895,-0.6223757524940094,154.8,79.96,-34.59,0.2841492111091676,72.3757393570133
195,458,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.78,79.99,-34.62,172.57494412245146,72.36428066847064
196,459,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.76,80.03,-34.64,172.5773628441737,72.35889768008924
197,460,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.75,80.03,-34.68,172.57240089569586,72.33967615913798
198,461,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.75,80.0,-34.73,172.56247831921792,72.31253044530085
199,462,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.76,79.99,-34.72,172.56238415566074,72.31643090921148
200,463,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.75,80.02,-34.69,172.62159977036092,72.3341867838763
201,464,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.74,80.05,-34.68,172.6265553075393,72.342121640094
202,465,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.72,80.08,-34.66,172.63309849124582,72.35434426814435
203,466,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.71,80.12,-34.65,172.63916122370276,72.36348574013573
204,467,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.7,80.15,-34.61,172.64802193724296,72.3855298835507
205,468,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.7,80.17,-34.58,172.65417066979543,72.40207105998553
206,469,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.7,80.18,-34.55,172.65920262743523,72.41740336375224
207,470,static,0.00532683165309035,1.1591590532489853,-0.6561852310827568,154.69,80.22,-34.51,0.23140134484801902,72.44012430546734
208,471,static,0.00532683165309035,1.1591590532489853,-0.6561852310827568,154.68,80.24,-34.49,0.2365109236803162,72.45156631942653
209,472,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.68,80.25,-34.48,172.62504256319545,72.45742605579753
210,473,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.68,80.25,-34.46,172.62765075094273,72.46683498128169
211,474,static,-0.5161159351850346,0.9050797134891309,-0.5452263582934032,154.7,80.23,-34.45,172.62617770098862,72.46995723766915
212,475,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.71,80.21,-34.45,172.675311579643,72.46853361758653
213,476,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.72,80.18,-34.45,172.67170455295465,72.4653280734189
214,477,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.72,80.17,-34.46,172.66928830466549,72.45941005458866
215,478,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.74,80.13,-34.47,172.66297683797237,72.45069472924718
216,479,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.74,80.12,-34.5,172.65793945040738,72.43535291408864
217,480,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.74,80.09,-34.55,172.64805350293722,72.40817276350934
218,481,static,-0.34196417687837155,0.9901765953889776,-0.5834878743689647,154.75,80.06,-34.6,172.6378740547185,72.38140740719923
