,Frame,Movement,Gaze Point_x,Gaze Point_y,Gaze Point_z,Ball Position_x,Ball Position_y,Ball Position_z,Cosine Similarity,Euclidean Error
0,229,static,8.619520936083322,-7.65848622471481,46.42957273733354,175.5,53.34,-46.06,78.13405786308319,49.18014034292587
1,230,static,0.23823059800117252,-0.21839117858736998,1.2838588725953963,175.5,53.32,-46.05,78.08139277400095,63.09572650301892
2,231,static,0.23823059800117252,-0.21839117858736998,1.2838588725953963,175.5,53.31,-46.06,78.07621488999948,63.0895671701993
3,232,static,-0.6045353608190758,0.5697631983171838,-3.3498659807425497,175.51,53.28,-46.07,103.74205596568868,64.92382201970169
4,233,static,-0.6045353608190758,0.5697631983171838,-3.3498659807425497,175.51,53.26,-46.08,103.75015049961613,64.91526429762584
5,234,static,-0.6045353608190758,0.5697631983171838,-3.3498659807425497,175.51,53.24,-46.1,103.76052199269044,64.902325123649
6,235,static,-0.6045353608190758,0.5697631983171838,-3.3498659807425497,175.51,53.24,-46.12,103.76506619441716,64.89356525635544
7,236,static,-0.23319205447122549,0.2261231436264062,-1.3295832410934274,175.5,53.23,-46.16,102.97912115273039,64.05625288305832
8,237,static,-0.11636275767215798,0.10938412203348535,-0.663141239828005,175.5,53.21,-46.18,103.86221291853131,63.7799694835564
9,238,static,-0.11636275767215798,0.10938412203348535,-0.663141239828005,175.5,53.21,-46.2,103.86675426934414,63.77153586732963
10,239,static,0.07237366990721472,-0.07025963244559963,0.4281718272328094,175.49,53.23,-46.21,77.9206697074567,63.342268541446344
11,240,static,0.07237366990721472,-0.07025963244559963,0.4281718272328094,175.49,53.23,-46.22,77.9184005456808,63.33811421987718
12,241,static,0.07237366990721472,-0.07025963244559963,0.4281718272328094,175.49,53.22,-46.22,77.91548049875489,63.33606145774365
13,242,static,0.07237366990721472,-0.07025963244559963,0.4281718272328094,175.48,53.21,-46.25,77.90602745568316,63.32106797506654
14,243,static,0.07237366990721472,-0.07025963244559963,0.4281718272328094,175.48,53.19,-46.28,77.89337413725185,63.3045076133142
15,244,static,-0.07563296899480973,0.07552524593037727,-0.44415522057933826,175.47,53.2,-46.32,102.19879544308961,63.63053145064835
16,245,static,-0.07563296899480973,0.07552524593037727,-0.44415522057933826,175.46,53.23,-46.33,102.19201185844352,63.63204667516675
17,246,static,-0.12549502825383824,0.12919659989664597,-0.737180599410274,175.44,53.27,-46.34,101.32546328296965,63.74964204408217
18,247,static,-0.23319205447122549,0.2261231436264062,-1.3295832410934274,175.44,53.28,-46.36,103.00820793469165,63.97879969163514
19,248,static,-0.23319205447122549,0.2261231436264062,-1.3295832410934274,175.43,53.29,-46.36,103.00501141816208,63.980404371628055
20,249,static,-0.23319205447122549,0.2261231436264062,-1.3295832410934274,175.43,53.29,-46.37,103.00727361624479,63.976158798228425
21,250,static,-0.23319205447122549,0.2261231436264062,-1.3295832410934274,175.43,53.3,-46.37,103.00435401893905,63.978226780495305
