,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-13 09:46:27,p31,calibration,1,2.3888567021295826,2.3888567021295826,,2.506754139050843,2.506754139050843,,2.911219563458807,0.9944300245635846,,2.9184966149806226,2.9184966149806226,,2.830801635439566,0.9615283398980451,
2023-08-13 10:04:24,p31,calibration,2,2.5286380620252613,2.5286380620252613,,2.615577562626282,2.615577562626282,,2.767148146578827,0.5863620409966874,,2.55057568129752,2.55057568129752,,2.6919561714515776,0.5637564935826707,
2023-08-13 09:44:48,p31,screenStabilized_headConstrained,1,2.7051747311213683,2.8880111721751685,2.650197414168555,2.7917963135120214,3.0486335018240536,2.7145676197914677,,,1.3608987161355792,3.153321472475993,3.506435773163432,3.04714309404348,,,1.3122322170232055
2023-08-13 10:02:54,p31,screenStabilized_headConstrained,2,2.8970410564383435,3.415370071670708,2.7413393665367076,2.980954714210699,3.5901999257998574,2.797942561270763,,,1.1772617624222865,2.821974291199564,3.351891300747156,2.662791664972874,,,1.1340330876881919
2023-08-13 09:34:17,p31,screenStabilized_walking,1,2.9051934056870805,3.2948060857352774,2.78804908131935,4.666738777947149,6.717826268880437,4.0500410402996945,,,,7.84893698440699,8.781082447462923,7.568670052466724,,,
2023-08-13 09:54:13,p31,screenStabilized_walking,2,4.318687652438434,5.3978133754284165,3.9936557810765985,7.1240312420586145,9.783952464988444,6.322864932753643,,,,9.343173045231088,10.060750489433433,9.127039248614794,,,
2023-08-13 09:47:35,p31,worldStabilized_bodyConstrained,1,2.2455654281027253,2.0278935081195053,2.310952247650783,2.7329674525904424,2.617130383422068,2.7677639368557183,,,,3.2037166905057988,3.0356498574999766,3.254202557872671,,,
2023-08-13 10:05:32,p31,worldStabilized_bodyConstrained,2,3.5952245912105787,2.9313338649422986,3.794758768497567,4.4363221513868005,3.7254264860141677,4.649983791946747,,,,4.742256587931412,4.5077474289360735,4.812738958380264,,,
2023-08-13 09:29:14,p31,worldStabilized_sphere,1,3.07857360181261,2.060130731250789,4.288383042071695,4.3478798867418025,2.5929930329365756,6.432511969392585,,,,7.359596057035461,6.168488887925722,8.77451361323997,,,
2023-08-13 09:49:46,p31,worldStabilized_sphere,2,3.8140067195214162,3.1659482730908093,4.583841432427862,5.230982237362889,3.971811620125442,6.726762835486794,,,,7.799618615755134,6.812318830292606,8.97244130031454,,,
2023-08-13 09:36:50,p31,worldStabilized_sphere_VR,1,3.0915970378072832,2.213691861525128,4.135559884058711,4.187474610366424,2.746592611359134,5.900902567547811,,,,7.122098577965515,6.28578050656804,8.116608028160403,,,
2023-08-13 09:56:18,p31,worldStabilized_sphere_VR,2,3.609332702944449,2.978190869194914,4.3596085058609635,5.056038895795107,3.8268166127798846,6.517288469243769,,,,7.335579933666206,6.417917807897756,8.42645943396285,,,
2023-08-13 09:42:24,p31,worldStabilized_walking,1,9.560151851967428,11.568592139701012,8.958359863404233,14.576429742822128,15.273018207500801,14.36770989193614,,,,16.23373702108746,15.849001623954845,16.349015867625813,,,
2023-08-13 10:00:55,p31,worldStabilized_walking,2,8.245636539439072,9.076005206812187,7.995836836598611,12.182425094352537,11.792452102614858,12.299740620912626,,,,13.123496101803195,12.076672099084671,13.438412036230964,,,
