,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,08/13/2023 10:04:24.919252,0,start,0.46,1.18,-0.02,0.00115,-0.99838,-0.01073,0.05593,0.4,1.18,-0.01,0.00115,-0.99838,-0.01073,0.05593,0.43,1.18,-0.01,0.00115,-0.99838,-0.01073,0.05593,0.46,1.18,-0.02,-0.00204,0.98801,0.15385,0.01312,342.3,178.48,0.0,0.03,0.3,-0.95,-1.0,0.0,-0.03,-0.01,0.95,0.3,TrackingSpace,0.9980469,0.4,1.18,-0.01,-0.0044,0.98778,0.15315,0.0284,342.37,176.71,0.0,0.05,0.3,-0.95,-1.0,0.0,-0.06,-0.02,0.95,0.3,TrackingSpace,0.9980469,0.29,1.21,-1.26,0.0011,-0.99838,-0.01073,0.05584,0.5491863979849259,2.074256926952434,-2.8468136020160415,1.0,0.0,0.14,-0.030000000000000027,1.25,-0.11918639798492581,-0.8942569269524341,2.8318136020160414,18.315941406103413,-0.04206353688259962,-0.30587887140485215,0.11153518407386086,-0.023995393591869904,18.392825357148013
1,08/13/2023 10:04:24.933775,1,start,0.46,1.18,-0.02,0.00115,-0.99837,-0.01074,0.05606,0.4,1.18,-0.01,0.00115,-0.99837,-0.01074,0.05606,0.43,1.18,-0.01,0.00115,-0.99837,-0.01074,0.05606,0.46,1.18,-0.02,-0.00222,0.98647,0.16337,0.01339,341.19,178.44,0.0,0.03,0.32,-0.95,-1.0,0.0,-0.03,-0.01,0.95,0.32,TrackingSpace,0.9980469,0.4,1.18,-0.01,-0.00469,0.98626,0.16265,0.02841,341.27,176.7,0.0,0.05,0.32,-0.95,-1.0,0.0,-0.06,-0.02,0.95,0.32,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00117,-0.99838,-0.01073,0.05593,0.5491964374563875,2.133949646730411,-2.847038013730906,1.0,0.0,0.14,-0.030000000000000027,1.24,-0.11919643745638742,-0.9539496467304109,2.832038013730906,19.287336873474512,-0.042063746377958185,-0.3249051180651192,0.11242713083019014,-0.02418882965883634,19.370525857376414
2,08/13/2023 10:04:24.947647,2,start,0.46,1.18,-0.02,0.00122,-0.99836,-0.01073,0.05622,0.4,1.18,-0.01,0.00122,-0.99836,-0.01073,0.05622,0.43,1.18,-0.01,0.00122,-0.99836,-0.01073,0.05622,0.46,1.18,-0.02,-0.00222,0.98647,0.16337,0.01339,341.19,178.44,0.0,0.03,0.32,-0.95,-1.0,0.0,-0.03,-0.01,0.95,0.32,TrackingSpace,0.9980469,0.4,1.18,-0.01,-0.00469,0.98626,0.16265,0.02841,341.27,176.7,0.0,0.05,0.32,-0.95,-1.0,0.0,-0.06,-0.02,0.95,0.32,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00115,-0.99837,-0.01071,0.0561,0.5491964374563875,2.133949646730411,-2.847038013730906,1.0,0.0,0.14,-0.030000000000000027,1.24,-0.11919643745638742,-0.9539496467304109,2.832038013730906,19.287336873474512,-0.042063746377958185,-0.3249051180651192,0.11242713083019014,-0.02418882965883634,19.370525857376414
3,08/13/2023 10:04:24.961621,3,start,0.46,1.18,-0.02,0.0012,-0.99835,-0.01067,0.05638,0.4,1.18,-0.01,0.0012,-0.99835,-0.01067,0.05638,0.43,1.18,-0.01,0.0012,-0.99835,-0.01067,0.05638,0.46,1.18,-0.02,-0.00222,0.98647,0.16337,0.01339,341.19,178.44,0.0,0.03,0.32,-0.95,-1.0,0.0,-0.03,-0.01,0.95,0.32,TrackingSpace,0.9980469,0.4,1.18,-0.01,-0.00469,0.98626,0.16265,0.02841,341.27,176.7,0.0,0.05,0.32,-0.95,-1.0,0.0,-0.06,-0.02,0.95,0.32,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.0012,-0.99836,-0.0107,0.05626,0.5491964374563875,2.133949646730411,-2.847038013730906,1.0,0.0,0.14,-0.030000000000000027,1.24,-0.11919643745638742,-0.9539496467304109,2.832038013730906,19.287336873474512,-0.042063746377958185,-0.3249051180651192,0.11242713083019014,-0.02418882965883634,19.370525857376414
4,08/13/2023 10:04:24.976011,4,start,0.46,1.18,-0.02,0.00127,-0.99834,-0.01067,0.05656,0.4,1.18,-0.01,0.00127,-0.99834,-0.01067,0.05656,0.43,1.18,-0.01,0.00127,-0.99834,-0.01067,0.05656,0.46,1.18,-0.02,0.01622,0.9807,0.1713,-0.09283,340.18,190.82,0.0,-0.18,0.34,-0.92,-0.98,0.0,0.19,0.06,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.01463,0.98149,0.17167,-0.08363,340.16,189.74,0.0,-0.16,0.34,-0.93,-0.99,0.0,0.17,0.06,0.94,0.33,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.0012,-0.99835,-0.01066,0.0564,-0.04641250214626763,2.132998454404161,-2.607759745833346,1.0,0.0,0.14,-0.030000000000000027,1.24,0.4764125021462677,-0.9529984544041612,2.592759745833346,18.90142499402848,0.1817202126451155,-0.35223328097078904,0.11242713083019014,-0.02418882965883634,19.21030111034886
5,08/13/2023 10:04:24.990248,5,start,0.46,1.18,-0.02,0.00128,-0.99833,-0.0106,0.0567,0.4,1.18,-0.01,0.00128,-0.99833,-0.0106,0.0567,0.43,1.18,-0.01,0.00128,-0.99833,-0.0106,0.0567,0.46,1.18,-0.02,0.01622,0.9807,0.1713,-0.09283,340.18,190.82,0.0,-0.18,0.34,-0.92,-0.98,0.0,0.19,0.06,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.01463,0.98149,0.17167,-0.08363,340.16,189.74,0.0,-0.16,0.34,-0.93,-0.99,0.0,0.17,0.06,0.94,0.33,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00125,-0.99834,-0.01066,0.05657,-0.04641250214626763,2.132998454404161,-2.607759745833346,1.0,0.0,0.14,-0.030000000000000027,1.24,0.4764125021462677,-0.9529984544041612,2.592759745833346,18.90142499402848,0.1817202126451155,-0.35223328097078904,0.11242713083019014,-0.02418882965883634,19.21030111034886
6,08/13/2023 10:04:25.004571,6,start,0.46,1.18,-0.02,0.00126,-0.99833,-0.01061,0.05683,0.4,1.18,-0.01,0.00126,-0.99833,-0.01061,0.05683,0.43,1.18,-0.01,0.00126,-0.99833,-0.01061,0.05683,0.46,1.18,-0.02,0.01955,0.97881,0.16984,-0.1127,340.31,193.14,0.0,-0.21,0.34,-0.92,-0.97,0.0,0.23,0.08,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.0177,0.97994,0.17045,-0.10174,340.27,191.85,0.0,-0.19,0.34,-0.92,-0.98,0.0,0.21,0.07,0.94,0.33,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00123,-0.99833,-0.01058,0.05673,-0.1891746361746949,2.2325155925156928,-2.862983367983638,1.0,0.0,0.14,-0.030000000000000027,1.24,0.6191746361746949,-1.0525155925156928,2.847983367983638,19.33713426271178,0.2140767156376659,-0.3539974368318963,0.11242713083019014,-0.02418882965883634,19.773798320527202
7,08/13/2023 10:04:25.018115,7,start,0.46,1.18,-0.02,0.00124,-0.99832,-0.01065,0.05694,0.4,1.18,-0.01,0.00124,-0.99832,-0.01065,0.05694,0.43,1.18,-0.01,0.00124,-0.99832,-0.01065,0.05694,0.46,1.18,-0.02,0.01955,0.97881,0.16984,-0.1127,340.31,193.14,0.0,-0.21,0.34,-0.92,-0.97,0.0,0.23,0.08,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.0177,0.97994,0.17045,-0.10174,340.27,191.85,0.0,-0.19,0.34,-0.92,-0.98,0.0,0.21,0.07,0.94,0.33,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00123,-0.99833,-0.01062,0.05683,-0.1891746361746949,2.2325155925156928,-2.862983367983638,1.0,0.0,0.14,-0.030000000000000027,1.24,0.6191746361746949,-1.0525155925156928,2.847983367983638,19.33713426271178,0.2140767156376659,-0.3539974368318963,0.11242713083019014,-0.02418882965883634,19.773798320527202
8,08/13/2023 10:04:25.032444,8,start,0.46,1.18,-0.02,0.00123,-0.99831,-0.01065,0.05706,0.4,1.18,-0.01,0.00123,-0.99831,-0.01065,0.05706,0.43,1.18,-0.01,0.00123,-0.99831,-0.01065,0.05706,0.46,1.18,-0.02,0.02002,0.97818,0.17303,-0.1132,339.94,193.2,0.0,-0.21,0.34,-0.91,-0.97,0.0,0.23,0.08,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.01813,0.97932,0.17366,-0.10222,339.89,191.92,0.0,-0.19,0.34,-0.92,-0.98,0.0,0.21,0.07,0.94,0.34,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00124,-0.99832,-0.01063,0.05695,-0.1255117155080472,2.124516801804954,-2.556904594693118,1.0,0.0,0.14,-0.030000000000000027,1.24,0.5555117155080472,-0.9445168018049539,2.541904594693118,19.44574361571176,0.21515873970626775,-0.35576752815637286,0.11242713083019014,-0.02418882965883634,19.88899975221142
9,08/13/2023 10:04:25.046653,9,start,0.46,1.18,-0.02,0.00127,-0.99831,-0.01067,0.05712,0.4,1.18,-0.01,0.00127,-0.99831,-0.01067,0.05712,0.43,1.18,-0.01,0.00127,-0.99831,-0.01067,0.05712,0.46,1.18,-0.02,0.02002,0.97818,0.17303,-0.1132,339.94,193.2,0.0,-0.21,0.34,-0.91,-0.97,0.0,0.23,0.08,0.94,0.33,TrackingSpace,0.9980469,0.4,1.18,-0.01,0.01813,0.97932,0.17366,-0.10222,339.89,191.92,0.0,-0.19,0.34,-0.92,-0.98,0.0,0.21,0.07,0.94,0.34,TrackingSpace,0.9980469,0.29,1.21,-1.25,0.00123,-0.99831,-0.01065,0.05706,-0.1255117155080472,2.124516801804954,-2.556904594693118,1.0,0.0,0.14,-0.030000000000000027,1.24,0.5555117155080472,-0.9445168018049539,2.541904594693118,19.44574361571176,0.21515873970626775,-0.35576752815637286,0.11242713083019014,-0.02418882965883634,19.88899975221142
