,Participant,Task,Trial,Cosine Error,Static Cosine Error,Moving Cosine Error,Euclidean Error,Static Euclidean Error,Moving Euclidean Error,Spatial Precision_Transition,Spatial Precision_Fixation,Spatial Precision_Pursuit,Recalibrated_Euclidean Error,Recalibrated_Static Euclidean Error,Recalibrated_Moving Euclidean Error,Recalibrated_Spatial Precision_Transition,Recalibrated_Spatial Precision_Fixation,Recalibrated_Spatial Precision_Pursuit
2023-08-10 15:56:07,p20,calibration,1,1.050961502123716,1.050961502123716,,1.0825462308452853,1.0825462308452853,,2.500049506032932,0.3708094711876443,,2.146152682317747,2.146152682317747,,2.3315600404088945,0.3456045031573532,
2023-08-10 16:17:47,p20,calibration,2,1.7949184476662128,1.7949184476662128,,1.9039209215856119,1.9039209215856119,,2.6003541381401116,0.2764465701014442,,2.915141868288145,2.915141868288145,,2.424594714868971,0.25789311297106116,
2023-08-10 16:03:57,p20,screenStabilized_headConstrained,1,1.1836936563027567,1.2172392406348809,1.1736578582200157,1.2309021672620755,1.29350311046111,1.212173907246852,,,0.44997481607183115,1.9783207028708225,2.502044810241548,1.821638698449663,,,0.41961824130569436
2023-08-10 16:23:28,p20,screenStabilized_headConstrained,2,1.2087544902247966,1.3246428682618225,1.1740842829450218,1.2587762428643647,1.417149957187445,1.211395741072418,,,0.3853709052821752,1.8398803627407627,2.4604448454263563,1.6542267224913332,,,0.359314133656145
2023-08-10 15:53:39,p20,screenStabilized_walking,1,2.01984057549461,2.006176485410655,2.0239195968412993,3.600895231432693,2.9682675903092823,3.789748030030532,,,,9.403406466768212,10.028663974894064,9.216753809536558,,,
2023-08-10 16:15:39,p20,screenStabilized_walking,2,2.5111381425785546,3.081140732704798,2.340874210994215,3.633718966184543,3.6830866579232873,3.6189724765469773,,,,9.421469131353314,9.68129647881495,9.343856807342382,,,
2023-08-10 15:45:23,p20,worldStabilized_bodyConstrained,1,1.002313924542183,0.8315705934601975,1.0533950319018908,1.0850874751113655,0.9223676218282356,1.1337682068414983,,,,2.8075702665287348,3.076824326486986,2.7270178053777894,,,
2023-08-10 16:07:56,p20,worldStabilized_bodyConstrained,2,1.3136587696777773,1.2831603256353026,1.3227829579231714,1.45191587667728,1.5026635362628058,1.4367337513719147,,,,3.1230421820263614,3.8847493450544737,2.8951630307603335,,,
2023-08-10 15:48:33,p20,worldStabilized_sphere,1,2.1196929269907883,1.2606374861382341,3.139231252398216,2.890552277941381,1.6027799461070773,4.4188974629755,,,,8.928256570427118,8.624083249331637,9.289253478980001,,,
2023-08-10 16:10:39,p20,worldStabilized_sphere,2,2.175172642947374,1.459712678164891,3.0242899637881226,2.9695783839582313,1.8508643976342216,4.2972828951999125,,,,8.762449433075801,8.452571232449165,9.130216967885433,,,
2023-08-10 15:59:23,p20,worldStabilized_sphere_VR,1,2.298573274367914,1.3214885400648546,3.4639791862337326,3.1725469712088863,1.6975594925152004,4.931820314911047,,,,8.573695738615033,7.951756061949118,9.315506710134686,,,
2023-08-10 16:18:59,p20,worldStabilized_sphere_VR,2,2.5320364697685322,1.6924204730555756,3.532462043332266,3.4277024726514456,2.082271110003594,5.0308209791319465,,,,8.683512585338418,8.020368709826894,9.473666768454466,,,
2023-08-10 15:43:19,p20,worldStabilized_walking,1,2.1529758743936385,1.7522996604346108,2.2728457666583894,3.5272703009968045,2.6893644699824546,3.7779457296659174,,,,9.736128596620322,9.174379093482793,9.90418661971964,,,
2023-08-10 16:06:09,p20,worldStabilized_walking,2,2.344930303047047,2.392769487973219,2.330618303124536,3.5090084868015223,2.6636742538005707,3.7619062628793696,,,,9.491937198907738,10.01309038332507,9.336024334871526,,,
